url,lei,consolidation,country,module,refdate,submission_ts
https://errp.eba.europa.eu/public-documents/CODIS/input/549300WDT1HWUMTUW770.IND_DE_PILLAR3020000_CODIS_2025-12-31_20260212132401047.zip,549300WDT1HWUMTUW770,IND,DE,020000,2025-12-31,20260212132401047
https://errp.eba.europa.eu/public-documents/CODIS/input/549300WDT1HWUMTUW770.IND_DE_PILLAR3020000_CODIS_2025-12-31_20260630114947698.zip,549300WDT1HWUMTUW770,IND,DE,020000,2025-12-31,20260630114947698
https://errp.eba.europa.eu/public-documents/CODIS/input/549300X34UUBDEUL1Z91.CON_MT_PILLAR3020000_CODIS_2025-06-30_20260626075736231.zip,549300X34UUBDEUL1Z91,CON,MT,020000,2025-06-30,20260626075736231
https://errp.eba.europa.eu/public-documents/CODIS/input/549300X34UUBDEUL1Z91.CON_MT_PILLAR3020000_CODIS_2025-12-31_20260629124230513.zip,549300X34UUBDEUL1Z91,CON,MT,020000,2025-12-31,20260629124230513
https://errp.eba.europa.eu/public-documents/CODIS/input/549300XGJX6FOWLOI640.IND_IT_PILLAR3020000_CODIS_2025-12-31_20260522124952390.zip,549300XGJX6FOWLOI640,IND,IT,020000,2025-12-31,20260522124952390
https://errp.eba.europa.eu/public-documents/CODIS/input/549300XGJX6FOWLOI640.IND_IT_PILLAR3020000_CODIS_2025-12-31_20260526124057309.zip,549300XGJX6FOWLOI640,IND,IT,020000,2025-12-31,20260526124057309
https://errp.eba.europa.eu/public-documents/CODIS/input/549300XWJHRKLHU2PS28.CON_HU_PILLAR3020000_CODIS_2025-12-31_20260630164158982.zip,549300XWJHRKLHU2PS28,CON,HU,020000,2025-12-31,20260630164158982
https://errp.eba.europa.eu/public-documents/CODIS/input/549300YV6LXRPJO3U576.IND_DK_PILLAR3020000_CODIS_2025-12-31_20260225105319092.zip,549300YV6LXRPJO3U576,IND,DK,020000,2025-12-31,20260225105319092
https://errp.eba.europa.eu/public-documents/CODIS/input/549300YW95G1VBBGGV07.CON_LV_PILLAR3020000_CODIS_2025-06-30_20260206080217030.zip,549300YW95G1VBBGGV07,CON,LV,020000,2025-06-30,20260206080217030
https://errp.eba.europa.eu/public-documents/CODIS/input/549300YW95G1VBBGGV07.CON_LV_PILLAR3020000_CODIS_2025-12-31_20260330050338447.zip,549300YW95G1VBBGGV07,CON,LV,020000,2025-12-31,20260330050338447
https://errp.eba.europa.eu/public-documents/CODIS/input/549300Z7V2WOFIMUEK50.CON_BG_PILLAR3020000_CODIS_2025-06-30_20260224144756095.zip,549300Z7V2WOFIMUEK50,CON,BG,020000,2025-06-30,20260224144756095
https://errp.eba.europa.eu/public-documents/CODIS/input/549300Z7V2WOFIMUEK50.CON_BG_PILLAR3020000_CODIS_2025-06-30_20260224150601181.zip,549300Z7V2WOFIMUEK50,CON,BG,020000,2025-06-30,20260224150601181
https://errp.eba.europa.eu/public-documents/CODIS/input/549300Z7V2WOFIMUEK50.CON_BG_PILLAR3020000_CODIS_2025-06-30_20260226095026284.zip,549300Z7V2WOFIMUEK50,CON,BG,020000,2025-06-30,20260226095026284
https://errp.eba.europa.eu/public-documents/CODIS/input/549300Z7V2WOFIMUEK50.CON_BG_PILLAR3020000_CODIS_2025-06-30_20260226110033729.zip,549300Z7V2WOFIMUEK50,CON,BG,020000,2025-06-30,20260226110033729
https://errp.eba.europa.eu/public-documents/CODIS/input/549300Z7V2WOFIMUEK50.CON_BG_PILLAR3020000_CODIS_2025-06-30_20260226113659115.zip,549300Z7V2WOFIMUEK50,CON,BG,020000,2025-06-30,20260226113659115
https://errp.eba.europa.eu/public-documents/CODIS/input/549300Z7V2WOFIMUEK50.CON_BG_PILLAR3020000_CODIS_2025-06-30_20260226125419898.zip,549300Z7V2WOFIMUEK50,CON,BG,020000,2025-06-30,20260226125419898
https://errp.eba.europa.eu/public-documents/CODIS/input/549300Z7V2WOFIMUEK50.CON_BG_PILLAR3020000_CODIS_2025-06-30_20260226131653143.zip,549300Z7V2WOFIMUEK50,CON,BG,020000,2025-06-30,20260226131653143
https://errp.eba.europa.eu/public-documents/CODIS/input/549300Z7V2WOFIMUEK50.CON_BG_PILLAR3020000_CODIS_2025-06-30_20260226132444042.zip,549300Z7V2WOFIMUEK50,CON,BG,020000,2025-06-30,20260226132444042
https://errp.eba.europa.eu/public-documents/CODIS/input/549300Z7V2WOFIMUEK50.CON_BG_PILLAR3020000_CODIS_2025-06-30_20260226133423265.zip,549300Z7V2WOFIMUEK50,CON,BG,020000,2025-06-30,20260226133423265
https://errp.eba.europa.eu/public-documents/CODIS/input/549300Z7V2WOFIMUEK50.CON_BG_PILLAR3020000_CODIS_2025-06-30_20260226133943670.zip,549300Z7V2WOFIMUEK50,CON,BG,020000,2025-06-30,20260226133943670
https://errp.eba.europa.eu/public-documents/CODIS/input/549300Z7V2WOFIMUEK50.CON_BG_PILLAR3020000_CODIS_2025-12-31_20260618165354601.zip,549300Z7V2WOFIMUEK50,CON,BG,020000,2025-12-31,20260618165354601
https://errp.eba.europa.eu/public-documents/CODIS/input/549300ZBZQ6M21ZGGY79.IND_LU_PILLAR3020000_CODIS_2025-12-31_20260630150811000.zip,549300ZBZQ6M21ZGGY79,IND,LU,020000,2025-12-31,20260630150811000
https://errp.eba.europa.eu/public-documents/CODIS/input/549300ZEF3QWM810M319.IND_SE_PILLAR3020000_CODIS_2025-12-31_20260319152245605.zip,549300ZEF3QWM810M319,IND,SE,020000,2025-12-31,20260319152245605
https://errp.eba.europa.eu/public-documents/CODIS/input/549300ZEF3QWM810M319.IND_SE_PILLAR3020000_CODIS_2025-12-31_20260320102245605.zip,549300ZEF3QWM810M319,IND,SE,020000,2025-12-31,20260320102245605
https://errp.eba.europa.eu/public-documents/CODIS/input/549300ZHFZ4CSK7VS460.CON_HR_PILLAR3020000_CODIS_2025-06-30_20260615113428143.zip,549300ZHFZ4CSK7VS460,CON,HR,020000,2025-06-30,20260615113428143
https://errp.eba.europa.eu/public-documents/CODIS/input/549300ZHFZ4CSK7VS460.CON_HR_PILLAR3020000_CODIS_2025-12-31_20260525105830130.zip,549300ZHFZ4CSK7VS460,CON,HR,020000,2025-12-31,20260525105830130
https://errp.eba.europa.eu/public-documents/CODIS/input/549300ZK53CNGEEI6A29.IND_DE_PILLAR3020000_CODIS_2025-06-30_20251208163801014.zip,549300ZK53CNGEEI6A29,IND,DE,020000,2025-06-30,20251208163801014
https://errp.eba.europa.eu/public-documents/CODIS/input/549300ZK53CNGEEI6A29.IND_DE_PILLAR3020000_CODIS_2025-12-31_20260525122122000.zip,549300ZK53CNGEEI6A29,IND,DE,020000,2025-12-31,20260525122122000
https://errp.eba.europa.eu/public-documents/CODIS/input/549300ZOE0EU2VKF6M35.IND_LU_PILLAR3020000_CODIS_2025-12-31_20260518033844000.zip,549300ZOE0EU2VKF6M35,IND,LU,020000,2025-12-31,20260518033844000
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX51WW28.CON_NO_PILLAR3020000_CODIS_2025-12-31_20260324110858277.zip,5967007LIEEXZX51WW28,CON,NO,020000,2025-12-31,20260324110858277
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX5PU005.CON_NO_PILLAR3020000_CODIS_2025-06-30_20260210100420781.zip,5967007LIEEXZX5PU005,CON,NO,020000,2025-06-30,20260210100420781
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX5PU005.CON_NO_PILLAR3020000_CODIS_2025-06-30_20260211085841940.zip,5967007LIEEXZX5PU005,CON,NO,020000,2025-06-30,20260211085841940
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX5PU005.CON_NO_PILLAR3020000_CODIS_2025-06-30_20260213114745609.zip,5967007LIEEXZX5PU005,CON,NO,020000,2025-06-30,20260213114745609
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX5PU005.CON_NO_PILLAR3020000_CODIS_2025-06-30_20260219144843919.zip,5967007LIEEXZX5PU005,CON,NO,020000,2025-06-30,20260219144843919
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX5PU005.CON_NO_PILLAR3020000_CODIS_2025-06-30_20260304094408343.zip,5967007LIEEXZX5PU005,CON,NO,020000,2025-06-30,20260304094408343
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX5PU005.CON_NO_PILLAR3020000_CODIS_2025-12-31_20260410133419887.zip,5967007LIEEXZX5PU005,CON,NO,020000,2025-12-31,20260410133419887
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX659K67.IND_NO_PILLAR3020000_CODIS_2025-12-31_20260311140000001.zip,5967007LIEEXZX659K67,IND,NO,020000,2025-12-31,20260311140000001
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX659K67.IND_NO_PILLAR3020100_CODIS_2026-03-31_20260511210000000.zip,5967007LIEEXZX659K67,IND,NO,020100,2026-03-31,20260511210000000
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX76AW36.CON_NO_PILLAR3020000_CODIS_2025-12-31_20260618090030216.zip,5967007LIEEXZX76AW36,CON,NO,020000,2025-12-31,20260618090030216
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX8UHK11.CON_NO_PILLAR3020000_CODIS_2025-12-31_20260330165300001.zip,5967007LIEEXZX8UHK11,CON,NO,020000,2025-12-31,20260330165300001
https://errp.eba.europa.eu/public-documents/CODIS/input/5967007LIEEXZX8UHK11.CON_NO_PILLAR3020000_CODIS_2025-12-31_20260618150256002.zip,5967007LIEEXZX8UHK11,CON,NO,020000,2025-12-31,20260618150256002
https://errp.eba.europa.eu/public-documents/CODIS/input/5UMCZOEYKCVFAW8ZLO05.CON_GR_PILLAR3020000_CODIS_2025-06-30_20260130154929255.zip,5UMCZOEYKCVFAW8ZLO05,CON,GR,020000,2025-06-30,20260130154929255
https://errp.eba.europa.eu/public-documents/CODIS/input/5UMCZOEYKCVFAW8ZLO05.CON_GR_PILLAR3020000_CODIS_2025-12-31_20260429172617067.zip,5UMCZOEYKCVFAW8ZLO05,CON,GR,020000,2025-12-31,20260429172617067
https://errp.eba.europa.eu/public-documents/CODIS/input/5UMCZOEYKCVFAW8ZLO05.CON_GR_PILLAR3020100_CODIS_2026-03-31_20260629161421184.zip,5UMCZOEYKCVFAW8ZLO05,CON,GR,020100,2026-03-31,20260629161421184
https://errp.eba.europa.eu/public-documents/CODIS/input/635400AKJBGNS5WNQL34.CON_IE_PILLAR3020000_CODIS_2025-06-30_20260206173115307.zip,635400AKJBGNS5WNQL34,CON,IE,020000,2025-06-30,20260206173115307
https://errp.eba.europa.eu/public-documents/CODIS/input/635400AKJBGNS5WNQL34.CON_IE_PILLAR3020000_CODIS_2025-06-30_20260410111510200.zip,635400AKJBGNS5WNQL34,CON,IE,020000,2025-06-30,20260410111510200
https://errp.eba.europa.eu/public-documents/CODIS/input/635400AKJBGNS5WNQL34.CON_IE_PILLAR3020000_CODIS_2025-09-30_20260130112715463.zip,635400AKJBGNS5WNQL34,CON,IE,020000,2025-09-30,20260130112715463
https://errp.eba.europa.eu/public-documents/CODIS/input/635400AKJBGNS5WNQL34.CON_IE_PILLAR3020000_CODIS_2025-09-30_20260508153215361.zip,635400AKJBGNS5WNQL34,CON,IE,020000,2025-09-30,20260508153215361
https://errp.eba.europa.eu/public-documents/CODIS/input/635400AKJBGNS5WNQL34.CON_IE_PILLAR3020000_CODIS_2025-12-31_20260518113136312.zip,635400AKJBGNS5WNQL34,CON,IE,020000,2025-12-31,20260518113136312
https://errp.eba.europa.eu/public-documents/CODIS/input/635400AKJBGNS5WNQL34.CON_IE_PILLAR3020100_CODIS_2026-03-31_20260529132848276.zip,635400AKJBGNS5WNQL34,CON,IE,020100,2026-03-31,20260529132848276
https://errp.eba.europa.eu/public-documents/CODIS/input/635400C8EK6DRI12LJ39.CON_IE_PILLAR3020000_CODIS_2025-06-30_20260311122126902.zip,635400C8EK6DRI12LJ39,CON,IE,020000,2025-06-30,20260311122126902
https://errp.eba.europa.eu/public-documents/CODIS/input/635400C8EK6DRI12LJ39.CON_IE_PILLAR3020000_CODIS_2025-09-30_20260304155136859.zip,635400C8EK6DRI12LJ39,CON,IE,020000,2025-09-30,20260304155136859
https://errp.eba.europa.eu/public-documents/CODIS/input/635400C8EK6DRI12LJ39.CON_IE_PILLAR3020000_CODIS_2025-12-31_20260529122248249.zip,635400C8EK6DRI12LJ39,CON,IE,020000,2025-12-31,20260529122248249
https://errp.eba.europa.eu/public-documents/CODIS/input/635400C8EK6DRI12LJ39.CON_IE_PILLAR3020100_CODIS_2026-03-31_20260624090255549.zip,635400C8EK6DRI12LJ39,CON,IE,020100,2026-03-31,20260624090255549
https://errp.eba.europa.eu/public-documents/CODIS/input/635400DTNHVYGZODKQ93.CON_IE_PILLAR3020000_CODIS_2025-09-30_20260513162836346.zip,635400DTNHVYGZODKQ93,CON,IE,020000,2025-09-30,20260513162836346
https://errp.eba.europa.eu/public-documents/CODIS/input/635400DTNHVYGZODKQ93.CON_IE_PILLAR3020100_CODIS_2026-03-31_20260519095151476.zip,635400DTNHVYGZODKQ93,CON,IE,020100,2026-03-31,20260519095151476
https://errp.eba.europa.eu/public-documents/CODIS/input/635400F6HLXKXNJJX605.IND_RO_PILLAR3020000_CODIS_2025-06-30_20260623163557614.zip,635400F6HLXKXNJJX605,IND,RO,020000,2025-06-30,20260623163557614
https://errp.eba.europa.eu/public-documents/CODIS/input/635400F6HLXKXNJJX605.IND_RO_PILLAR3020000_CODIS_2025-12-31_20260629152331678.zip,635400F6HLXKXNJJX605,IND,RO,020000,2025-12-31,20260629152331678
https://errp.eba.europa.eu/public-documents/CODIS/input/635400JLGKETPVVGPW53.CON_NL_PILLAR3020000_CODIS_2025-12-31_20260526142547952.zip,635400JLGKETPVVGPW53,CON,NL,020000,2025-12-31,20260526142547952
https://errp.eba.europa.eu/public-documents/CODIS/input/635400L14KNHZXPUZM19.CON_CY_PILLAR3020000_CODIS_2025-06-30_20260408094551707.zip,635400L14KNHZXPUZM19,CON,CY,020000,2025-06-30,20260408094551707
https://errp.eba.europa.eu/public-documents/CODIS/input/635400L14KNHZXPUZM19.CON_CY_PILLAR3020000_CODIS_2025-09-30_20260420134117719.zip,635400L14KNHZXPUZM19,CON,CY,020000,2025-09-30,20260420134117719
https://errp.eba.europa.eu/public-documents/CODIS/input/635400L14KNHZXPUZM19.CON_CY_PILLAR3020000_CODIS_2025-12-31_20260519121148128.zip,635400L14KNHZXPUZM19,CON,CY,020000,2025-12-31,20260519121148128
https://errp.eba.europa.eu/public-documents/CODIS/input/635400L14KNHZXPUZM19.CON_CY_PILLAR3020100_CODIS_2026-03-31_20260508145716494.zip,635400L14KNHZXPUZM19,CON,CY,020100,2026-03-31,20260508145716494
https://errp.eba.europa.eu/public-documents/CODIS/input/635400LCCIYHUL6ELA34.CON_IE_PILLAR3020000_CODIS_2025-12-31_20260630055203000.zip,635400LCCIYHUL6ELA34,CON,IE,020000,2025-12-31,20260630055203000
https://errp.eba.europa.eu/public-documents/CODIS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3020000_CODIS_2025-06-30_20260402061720000.zip,6TJCK1B7E7UTXP528Y04,IND,DE,020000,2025-06-30,20260402061720000
https://errp.eba.europa.eu/public-documents/CODIS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3020000_CODIS_2025-06-30_20260629163620000.zip,6TJCK1B7E7UTXP528Y04,IND,DE,020000,2025-06-30,20260629163620000
https://errp.eba.europa.eu/public-documents/CODIS/input/6TJCK1B7E7UTXP528Y04.IND_DE_PILLAR3020000_CODIS_2025-12-31_20260629165920000.zip,6TJCK1B7E7UTXP528Y04,IND,DE,020000,2025-12-31,20260629165920000
https://errp.eba.europa.eu/public-documents/CODIS/input/724500973ODKK3IFQ447.CON_NL_PILLAR3020000_CODIS_2025-12-31_20260303112843050.zip,724500973ODKK3IFQ447,CON,NL,020000,2025-12-31,20260303112843050
https://errp.eba.europa.eu/public-documents/CODIS/input/724500A1FNICHSDF2I11.CON_NL_PILLAR3020000_CODIS_2025-06-30_20260227133300000.zip,724500A1FNICHSDF2I11,CON,NL,020000,2025-06-30,20260227133300000
https://errp.eba.europa.eu/public-documents/CODIS/input/724500A1FNICHSDF2I11.CON_NL_PILLAR3020000_CODIS_2025-12-31_20260319123700000.zip,724500A1FNICHSDF2I11,CON,NL,020000,2025-12-31,20260319123700000
https://errp.eba.europa.eu/public-documents/CODIS/input/724500AG21Z9GIJE4735.CON_ES_PILLAR3020000_CODIS_2025-12-31_20260528145430493.zip,724500AG21Z9GIJE4735,CON,ES,020000,2025-12-31,20260528145430493
https://errp.eba.europa.eu/public-documents/CODIS/input/724500AH42V5X8BCPE49.CON_NL_PILLAR3020000_CODIS_2025-06-30_20260529120153406.zip,724500AH42V5X8BCPE49,CON,NL,020000,2025-06-30,20260529120153406
https://errp.eba.europa.eu/public-documents/CODIS/input/724500BICUQ0LF1AH770.CON_NL_PILLAR3020000_CODIS_2025-12-31_20260528134629654.zip,724500BICUQ0LF1AH770,CON,NL,020000,2025-12-31,20260528134629654
https://errp.eba.europa.eu/public-documents/CODIS/input/724500D8WOYCL1BUCB80.CON_NL_PILLAR3020000_CODIS_2025-12-31_20260323093314080.zip,724500D8WOYCL1BUCB80,CON,NL,020000,2025-12-31,20260323093314080
https://errp.eba.europa.eu/public-documents/CODIS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3020000_CODIS_2025-06-30_20260317142305046.zip,724500JIWG886A9RRT57,CON,NL,020000,2025-06-30,20260317142305046
https://errp.eba.europa.eu/public-documents/CODIS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3020000_CODIS_2025-06-30_20260317142305047.zip,724500JIWG886A9RRT57,CON,NL,020000,2025-06-30,20260317142305047
https://errp.eba.europa.eu/public-documents/CODIS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3020000_CODIS_2025-06-30_20260326171515649.zip,724500JIWG886A9RRT57,CON,NL,020000,2025-06-30,20260326171515649
https://errp.eba.europa.eu/public-documents/CODIS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3020000_CODIS_2025-09-30_20260309172813543.zip,724500JIWG886A9RRT57,CON,NL,020000,2025-09-30,20260309172813543
https://errp.eba.europa.eu/public-documents/CODIS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3020000_CODIS_2025-09-30_20260309172813544.zip,724500JIWG886A9RRT57,CON,NL,020000,2025-09-30,20260309172813544
https://errp.eba.europa.eu/public-documents/CODIS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3020000_CODIS_2025-09-30_20260324165607152.zip,724500JIWG886A9RRT57,CON,NL,020000,2025-09-30,20260324165607152
https://errp.eba.europa.eu/public-documents/CODIS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3020000_CODIS_2025-09-30_20260324165607153.zip,724500JIWG886A9RRT57,CON,NL,020000,2025-09-30,20260324165607153
https://errp.eba.europa.eu/public-documents/CODIS/input/724500JIWG886A9RRT57.CON_NL_PILLAR3020000_CODIS_2025-12-31_20260326105446335.zip,724500JIWG886A9RRT57,CON,NL,020000,2025-12-31,20260326105446335
https://errp.eba.europa.eu/public-documents/CODIS/input/724500M4G9AVEMHMV291.CON_NL_PILLAR3020000_CODIS_2025-12-31_20260629225116521.zip,724500M4G9AVEMHMV291,CON,NL,020000,2025-12-31,20260629225116521
https://errp.eba.europa.eu/public-documents/CODIS/input/724500PMK2A2M1SQQ228.CON_NL_PILLAR3020000_CODIS_2025-12-31_20260312160017180.zip,724500PMK2A2M1SQQ228,CON,NL,020000,2025-12-31,20260312160017180
https://errp.eba.europa.eu/public-documents/CODIS/input/724500PMK2A2M1SQQ228.CON_NL_PILLAR3020000_CODIS_2025-12-31_20260630122707150.zip,724500PMK2A2M1SQQ228,CON,NL,020000,2025-12-31,20260630122707150
https://errp.eba.europa.eu/public-documents/CODIS/input/724500SF1CI8OD5AHI07.CON_NL_PILLAR3020000_CODIS_2025-12-31_20260305164207176.zip,724500SF1CI8OD5AHI07,CON,NL,020000,2025-12-31,20260305164207176
https://errp.eba.europa.eu/public-documents/CODIS/input/724500ZNT2I60RYZQI38.IND_NL_PILLAR3020000_CODIS_2025-12-31_20260512095618249.zip,724500ZNT2I60RYZQI38,IND,NL,020000,2025-12-31,20260512095618249
https://errp.eba.europa.eu/public-documents/CODIS/input/724500ZNT2I60RYZQI38.IND_NL_PILLAR3020000_CODIS_2025-12-31_20260629210845379.zip,724500ZNT2I60RYZQI38,IND,NL,020000,2025-12-31,20260629210845379
https://errp.eba.europa.eu/public-documents/CODIS/input/7437003B5WFBOIEFY714.CON_FI_PILLAR3020000_CODIS_2025-06-30_20260507130946655.zip,7437003B5WFBOIEFY714,CON,FI,020000,2025-06-30,20260507130946655
https://errp.eba.europa.eu/public-documents/CODIS/input/7437003B5WFBOIEFY714.CON_FI_PILLAR3020000_CODIS_2025-09-30_20260423113609219.zip,7437003B5WFBOIEFY714,CON,FI,020000,2025-09-30,20260423113609219
https://errp.eba.europa.eu/public-documents/CODIS/input/7437003B5WFBOIEFY714.CON_FI_PILLAR3020000_CODIS_2025-12-31_20260515074455575.zip,7437003B5WFBOIEFY714,CON,FI,020000,2025-12-31,20260515074455575
https://errp.eba.europa.eu/public-documents/CODIS/input/7437003B5WFBOIEFY714.CON_FI_PILLAR3020100_CODIS_2026-03-31_20260515095204499.zip,7437003B5WFBOIEFY714,CON,FI,020100,2026-03-31,20260515095204499
https://errp.eba.europa.eu/public-documents/CODIS/input/7437005892K69S3MW344.CON_FI_PILLAR3020000_CODIS_2025-06-30_20260531205034529.zip,7437005892K69S3MW344,CON,FI,020000,2025-06-30,20260531205034529
https://errp.eba.europa.eu/public-documents/CODIS/input/7437005892K69S3MW344.CON_FI_PILLAR3020000_CODIS_2025-12-31_20260428204507844.zip,7437005892K69S3MW344,CON,FI,020000,2025-12-31,20260428204507844
https://errp.eba.europa.eu/public-documents/CODIS/input/7437006WYM821IJ3MN73.CON_FI_PILLAR3020000_CODIS_2025-12-31_20260324014242104.zip,7437006WYM821IJ3MN73,CON,FI,020000,2025-12-31,20260324014242104
https://errp.eba.europa.eu/public-documents/CODIS/input/743700FTBNXAUN57RH30.CON_FI_PILLAR3020000_CODIS_2025-06-30_20260602103312367.zip,743700FTBNXAUN57RH30,CON,FI,020000,2025-06-30,20260602103312367
https://errp.eba.europa.eu/public-documents/CODIS/input/743700FTBNXAUN57RH30.CON_FI_PILLAR3020000_CODIS_2025-12-31_20260525141931181.zip,743700FTBNXAUN57RH30,CON,FI,020000,2025-12-31,20260525141931181
https://errp.eba.europa.eu/public-documents/CODIS/input/743700FTBNXAUN57RH30.CON_FI_PILLAR3020000_CODIS_2025-12-31_20260526150017296.zip,743700FTBNXAUN57RH30,CON,FI,020000,2025-12-31,20260526150017296
https://errp.eba.europa.eu/public-documents/CODIS/input/743700GC62JLHFBUND16.CON_FI_PILLAR3020000_CODIS_2025-12-31_20260311162249913.zip,743700GC62JLHFBUND16,CON,FI,020000,2025-12-31,20260311162249913
https://errp.eba.europa.eu/public-documents/CODIS/input/743700PW2HDTPU3YRJ31.CON_FI_PILLAR3020000_CODIS_2025-12-31_20260313135810301.zip,743700PW2HDTPU3YRJ31,CON,FI,020000,2025-12-31,20260313135810301
https://errp.eba.europa.eu/public-documents/CODIS/input/747DLM6L5TO7LXZY5T60.IND_IE_PILLAR3020000_CODIS_2025-10-31_20260429063237000.zip,747DLM6L5TO7LXZY5T60,IND,IE,020000,2025-10-31,20260429063237000
https://errp.eba.europa.eu/public-documents/CODIS/input/7CUNS533WID6K7DGFI87.CON_ES_PILLAR3020000_CODIS_2025-06-30_20260212073609853.zip,7CUNS533WID6K7DGFI87,CON,ES,020000,2025-06-30,20260212073609853
https://errp.eba.europa.eu/public-documents/CODIS/input/7CUNS533WID6K7DGFI87.CON_ES_PILLAR3020000_CODIS_2025-09-30_20260213112038873.zip,7CUNS533WID6K7DGFI87,CON,ES,020000,2025-09-30,20260213112038873
https://errp.eba.europa.eu/public-documents/CODIS/input/7CUNS533WID6K7DGFI87.CON_ES_PILLAR3020000_CODIS_2025-12-31_20260402104630298.zip,7CUNS533WID6K7DGFI87,CON,ES,020000,2025-12-31,20260402104630298
https://errp.eba.europa.eu/public-documents/CODIS/input/7CUNS533WID6K7DGFI87.CON_ES_PILLAR3020100_CODIS_2026-03-31_20260528045226452.zip,7CUNS533WID6K7DGFI87,CON,ES,020100,2026-03-31,20260528045226452
https://errp.eba.europa.eu/public-documents/CODIS/input/7LTWFZYICNSX8D621K86.CON_DE_PILLAR3020000_CODIS_2025-06-30_20260318151638800.zip,7LTWFZYICNSX8D621K86,CON,DE,020000,2025-06-30,20260318151638800
https://errp.eba.europa.eu/public-documents/CODIS/input/7LTWFZYICNSX8D621K86.CON_DE_PILLAR3020000_CODIS_2025-09-30_20260302141415649.zip,7LTWFZYICNSX8D621K86,CON,DE,020000,2025-09-30,20260302141415649
https://errp.eba.europa.eu/public-documents/CODIS/input/7LTWFZYICNSX8D621K86.CON_DE_PILLAR3020000_CODIS_2025-12-31_20260511125723885.zip,7LTWFZYICNSX8D621K86,CON,DE,020000,2025-12-31,20260511125723885
https://errp.eba.europa.eu/public-documents/CODIS/input/7LTWFZYICNSX8D621K86.CON_DE_PILLAR3020100_CODIS_2026-03-31_20260527155433584.zip,7LTWFZYICNSX8D621K86,CON,DE,020100,2026-03-31,20260527155433584
https://errp.eba.europa.eu/public-documents/CODIS/input/7LVZJ6XRIE7VNZ4UBX81.CON_IT_PILLAR3020000_CODIS_2025-06-30_20260114112512556.zip,7LVZJ6XRIE7VNZ4UBX81,CON,IT,020000,2025-06-30,20260114112512556
https://errp.eba.europa.eu/public-documents/CODIS/input/7LVZJ6XRIE7VNZ4UBX81.CON_IT_PILLAR3020000_CODIS_2025-06-30_20260126112512556.zip,7LVZJ6XRIE7VNZ4UBX81,CON,IT,020000,2025-06-30,20260126112512556
https://errp.eba.europa.eu/public-documents/CODIS/input/7LVZJ6XRIE7VNZ4UBX81.CON_IT_PILLAR3020000_CODIS_2025-09-30_20260129163801548.zip,7LVZJ6XRIE7VNZ4UBX81,CON,IT,020000,2025-09-30,20260129163801548
https://errp.eba.europa.eu/public-documents/CODIS/input/7LVZJ6XRIE7VNZ4UBX81.CON_IT_PILLAR3020000_CODIS_2025-12-31_20260424094251490.zip,7LVZJ6XRIE7VNZ4UBX81,CON,IT,020000,2025-12-31,20260424094251490
https://errp.eba.europa.eu/public-documents/CODIS/input/7V6Z97IO7R1SEAO84Q32.CON_NO_PILLAR3020000_CODIS_2025-12-31_20260421122120000.zip,7V6Z97IO7R1SEAO84Q32,CON,NO,020000,2025-12-31,20260421122120000
https://errp.eba.europa.eu/public-documents/CODIS/input/81560017C4A61A529235.IND_IT_PILLAR3020000_CODIS_2025-12-31_20260518110208755.zip,81560017C4A61A529235,IND,IT,020000,2025-12-31,20260518110208755
https://errp.eba.europa.eu/public-documents/CODIS/input/81560027D07F9BDB8436.CON_IT_PILLAR3020000_CODIS_2025-12-31_20260522131111122.zip,81560027D07F9BDB8436,CON,IT,020000,2025-12-31,20260522131111122
https://errp.eba.europa.eu/public-documents/CODIS/input/81560035485BD7DB3590.IND_IT_PILLAR3020000_CODIS_2025-12-31_20260625153421345.zip,81560035485BD7DB3590,IND,IT,020000,2025-12-31,20260625153421345
https://errp.eba.europa.eu/public-documents/CODIS/input/8156003A4FB445454553.CON_IT_PILLAR3020000_CODIS_2025-12-31_20260515101305659.zip,8156003A4FB445454553,CON,IT,020000,2025-12-31,20260515101305659
