lei,scope,refPeriod,bank_name,country,institution_type,szenario,szenario_label,delta_eve_eur,delta_nii_eur,tier1_eur,quote_eve,quote_nii,sot_eve,sot_nii,vorbehalt
DSNHHQ2B9X5N6OUJ1236,CON,2025-12-31,Norddeutsche Landesbank - Girozentrale -,Germany,Large highest EEA,0060,kurze Zinsen runter,127618990,,7469925384,0.0171,,nein,,
DZZ47B9A52ZJ6LT6VV95,CON,2025-06-30,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0010,Parallelverschiebung hoch,-126000000,4000000,2998,-42028.0187,1334.2228,,,skala
DZZ47B9A52ZJ6LT6VV95,CON,2025-06-30,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0020,Parallelverschiebung runter,74000000,6000000,2998,24683.1221,2001.3342,,,skala
DZZ47B9A52ZJ6LT6VV95,CON,2025-06-30,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0030,Steepener,7000000,,2998,2334.8899,,,,skala
DZZ47B9A52ZJ6LT6VV95,CON,2025-06-30,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0040,Flattener,-40000000,,2998,-13342.2282,,,,skala
DZZ47B9A52ZJ6LT6VV95,CON,2025-06-30,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0050,kurze Zinsen hoch,-72000000,,2998,-24016.0107,,,,skala
DZZ47B9A52ZJ6LT6VV95,CON,2025-06-30,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0060,kurze Zinsen runter,46000000,,2998,15343.5624,,,,skala
DZZ47B9A52ZJ6LT6VV95,CON,2025-12-31,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0010,Parallelverschiebung hoch,-160000000,-13000000,2863000000,-0.0559,-0.0045,nein,nein,
DZZ47B9A52ZJ6LT6VV95,CON,2025-12-31,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0020,Parallelverschiebung runter,79000000,20000000,2863000000,0.0276,0.0070,nein,nein,
DZZ47B9A52ZJ6LT6VV95,CON,2025-12-31,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0030,Steepener,17000000,,2863000000,0.0059,,nein,,
DZZ47B9A52ZJ6LT6VV95,CON,2025-12-31,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0040,Flattener,-69000000,,2863000000,-0.0241,,nein,,
DZZ47B9A52ZJ6LT6VV95,CON,2025-12-31,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0050,kurze Zinsen hoch,-110000000,,2863000000,-0.0384,,nein,,
DZZ47B9A52ZJ6LT6VV95,CON,2025-12-31,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,0060,kurze Zinsen runter,58000000,,2863000000,0.0203,,nein,,
EQYXK86SF381Q21S3020,IND,2025-12-31,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,0010,Parallelverschiebung hoch,-174257937,163282973,14453155577,-0.0121,0.0113,nein,nein,
EQYXK86SF381Q21S3020,IND,2025-12-31,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,0020,Parallelverschiebung runter,112216629,-408808690,14453155577,0.0078,-0.0283,nein,nein,
EQYXK86SF381Q21S3020,IND,2025-12-31,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,0030,Steepener,-33336847,,14453155577,-0.0023,,nein,,
EQYXK86SF381Q21S3020,IND,2025-12-31,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,0040,Flattener,-12232512,,14453155577,-0.0008,,nein,,
EQYXK86SF381Q21S3020,IND,2025-12-31,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,0050,kurze Zinsen hoch,-59107139,,14453155577,-0.0041,,nein,,
EQYXK86SF381Q21S3020,IND,2025-12-31,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,0060,kurze Zinsen runter,41269019,,14453155577,0.0029,,nein,,
EV2XZWMLLXF2QRX0CD47,CON,2025-06-30,Kommuninvest - Grupp,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,-5248035,19458099,1066041872,-0.0049,0.0183,nein,nein,
EV2XZWMLLXF2QRX0CD47,CON,2025-06-30,Kommuninvest - Grupp,Sweden,Large highest EEA,0020,Parallelverschiebung runter,2628503,-19188969,1066041872,0.0025,-0.0180,nein,nein,
EV2XZWMLLXF2QRX0CD47,CON,2025-06-30,Kommuninvest - Grupp,Sweden,Large highest EEA,0030,Steepener,-2431141,,1066041872,-0.0023,,nein,,
EV2XZWMLLXF2QRX0CD47,CON,2025-06-30,Kommuninvest - Grupp,Sweden,Large highest EEA,0040,Flattener,861216,,1066041872,0.0008,,nein,,
EV2XZWMLLXF2QRX0CD47,CON,2025-06-30,Kommuninvest - Grupp,Sweden,Large highest EEA,0050,kurze Zinsen hoch,-520318,,1066041872,-0.0005,,nein,,
EV2XZWMLLXF2QRX0CD47,CON,2025-06-30,Kommuninvest - Grupp,Sweden,Large highest EEA,0060,kurze Zinsen runter,484434,,1066041872,0.0005,,nein,,
EV2XZWMLLXF2QRX0CD47,CON,2025-12-31,Kommuninvest - Grupp,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,-9536780,15930503,1111341142,-0.0086,0.0143,nein,nein,
EV2XZWMLLXF2QRX0CD47,CON,2025-12-31,Kommuninvest - Grupp,Sweden,Large highest EEA,0020,Parallelverschiebung runter,4768390,-15328093,1111341142,0.0043,-0.0138,nein,nein,
EV2XZWMLLXF2QRX0CD47,CON,2025-12-31,Kommuninvest - Grupp,Sweden,Large highest EEA,0030,Steepener,-1423051,,1111341142,-0.0013,,nein,,
EV2XZWMLLXF2QRX0CD47,CON,2025-12-31,Kommuninvest - Grupp,Sweden,Large highest EEA,0040,Flattener,-678518,,1111341142,-0.0006,,nein,,
EV2XZWMLLXF2QRX0CD47,CON,2025-12-31,Kommuninvest - Grupp,Sweden,Large highest EEA,0050,kurze Zinsen hoch,-4438941,,1111341142,-0.0040,,nein,,
EV2XZWMLLXF2QRX0CD47,CON,2025-12-31,Kommuninvest - Grupp,Sweden,Large highest EEA,0060,kurze Zinsen runter,2219773,,1111341142,0.0020,,nein,,
F0HUI1NY1AZMJMD8LP67,CON,2025-06-30,HSBC Continental Europe,France,Large highest EEA,0010,Parallelverschiebung hoch,-797117831,201382583,11902634929,-0.0670,0.0169,nein,nein,
F0HUI1NY1AZMJMD8LP67,CON,2025-06-30,HSBC Continental Europe,France,Large highest EEA,0020,Parallelverschiebung runter,320332395,-257063751,11902634929,0.0269,-0.0216,nein,nein,
F0HUI1NY1AZMJMD8LP67,CON,2025-06-30,HSBC Continental Europe,France,Large highest EEA,0030,Steepener,-13473135,,11902634929,-0.0011,,nein,,
F0HUI1NY1AZMJMD8LP67,CON,2025-06-30,HSBC Continental Europe,France,Large highest EEA,0040,Flattener,-152534205,,11902634929,-0.0128,,nein,,
F0HUI1NY1AZMJMD8LP67,CON,2025-06-30,HSBC Continental Europe,France,Large highest EEA,0050,kurze Zinsen hoch,-371050326,,11902634929,-0.0312,,nein,,
F0HUI1NY1AZMJMD8LP67,CON,2025-06-30,HSBC Continental Europe,France,Large highest EEA,0060,kurze Zinsen runter,194870490,,11902634929,0.0164,,nein,,
F0HUI1NY1AZMJMD8LP67,CON,2025-12-31,HSBC Continental Europe,France,Large highest EEA,0010,Parallelverschiebung hoch,-1154004474,140156027,11116374579,-0.1038,0.0126,nein,nein,
F0HUI1NY1AZMJMD8LP67,CON,2025-12-31,HSBC Continental Europe,France,Large highest EEA,0020,Parallelverschiebung runter,637744450,-160046335,11116374579,0.0574,-0.0144,nein,nein,
F0HUI1NY1AZMJMD8LP67,CON,2025-12-31,HSBC Continental Europe,France,Large highest EEA,0030,Steepener,-47719668,,11116374579,-0.0043,,nein,,
F0HUI1NY1AZMJMD8LP67,CON,2025-12-31,HSBC Continental Europe,France,Large highest EEA,0040,Flattener,-163088345,,11116374579,-0.0147,,nein,,
F0HUI1NY1AZMJMD8LP67,CON,2025-12-31,HSBC Continental Europe,France,Large highest EEA,0050,kurze Zinsen hoch,-513622812,,11116374579,-0.0462,,nein,,
F0HUI1NY1AZMJMD8LP67,CON,2025-12-31,HSBC Continental Europe,France,Large highest EEA,0060,kurze Zinsen runter,266230731,,11116374579,0.0239,,nein,,
F3JS33DEI6XQ4ZBPTN86,CON,2025-06-30,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,31606887,125529143,16988741494,0.0019,0.0074,nein,nein,
F3JS33DEI6XQ4ZBPTN86,CON,2025-06-30,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0020,Parallelverschiebung runter,-292690806,-677241481,16988741494,-0.0172,-0.0399,nein,nein,
F3JS33DEI6XQ4ZBPTN86,CON,2025-06-30,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0030,Steepener,-280905192,,16988741494,-0.0165,,nein,,
F3JS33DEI6XQ4ZBPTN86,CON,2025-06-30,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0040,Flattener,56810542,,16988741494,0.0033,,nein,,
F3JS33DEI6XQ4ZBPTN86,CON,2025-06-30,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0050,kurze Zinsen hoch,42103869,,16988741494,0.0025,,nein,,
F3JS33DEI6XQ4ZBPTN86,CON,2025-06-30,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0060,kurze Zinsen runter,-439131877,,16988741494,-0.0258,,nein,,
F3JS33DEI6XQ4ZBPTN86,CON,2025-12-31,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,31995001,259098208,17439118921,0.0018,0.0149,nein,nein,
F3JS33DEI6XQ4ZBPTN86,CON,2025-12-31,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0020,Parallelverschiebung runter,-307897777,-828821144,17439118921,-0.0177,-0.0475,nein,nein,
F3JS33DEI6XQ4ZBPTN86,CON,2025-12-31,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0030,Steepener,-315668154,,17439118921,-0.0181,,nein,,
F3JS33DEI6XQ4ZBPTN86,CON,2025-12-31,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0040,Flattener,79852256,,17439118921,0.0046,,nein,,
F3JS33DEI6XQ4ZBPTN86,CON,2025-12-31,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0050,kurze Zinsen hoch,59310081,,17439118921,0.0034,,nein,,
F3JS33DEI6XQ4ZBPTN86,CON,2025-12-31,Skandinaviska Enskilda Banken - gruppen,Sweden,Large highest EEA,0060,kurze Zinsen runter,-477234845,,17439118921,-0.0274,,nein,,
FR9695005MSX1OYEMGDF,CON,2025-06-30,Groupe BPCE,France,Large highest EEA,0010,Parallelverschiebung hoch,-0,0,73708720200,-0.0000,0.0000,nein,nein,
FR9695005MSX1OYEMGDF,CON,2025-06-30,Groupe BPCE,France,Large highest EEA,0020,Parallelverschiebung runter,-0,-0,73708720200,-0.0000,-0.0000,nein,nein,
FR9695005MSX1OYEMGDF,CON,2025-06-30,Groupe BPCE,France,Large highest EEA,0030,Steepener,-0,,73708720200,-0.0000,,nein,,
FR9695005MSX1OYEMGDF,CON,2025-06-30,Groupe BPCE,France,Large highest EEA,0040,Flattener,0,,73708720200,0.0000,,nein,,
FR9695005MSX1OYEMGDF,CON,2025-06-30,Groupe BPCE,France,Large highest EEA,0050,kurze Zinsen hoch,0,,73708720200,0.0000,,nein,,
FR9695005MSX1OYEMGDF,CON,2025-06-30,Groupe BPCE,France,Large highest EEA,0060,kurze Zinsen runter,-0,,73708720200,-0.0000,,nein,,
FR9695005MSX1OYEMGDF,CON,2025-12-31,Groupe BPCE,France,Large highest EEA,0010,Parallelverschiebung hoch,-0,0,76309737644,-0.0000,0.0000,nein,nein,
FR9695005MSX1OYEMGDF,CON,2025-12-31,Groupe BPCE,France,Large highest EEA,0020,Parallelverschiebung runter,-0,-0,76309737644,-0.0000,-0.0000,nein,nein,
FR9695005MSX1OYEMGDF,CON,2025-12-31,Groupe BPCE,France,Large highest EEA,0030,Steepener,-0,,76309737644,-0.0000,,nein,,
FR9695005MSX1OYEMGDF,CON,2025-12-31,Groupe BPCE,France,Large highest EEA,0040,Flattener,0,,76309737644,0.0000,,nein,,
FR9695005MSX1OYEMGDF,CON,2025-12-31,Groupe BPCE,France,Large highest EEA,0050,kurze Zinsen hoch,0,,76309737644,0.0000,,nein,,
FR9695005MSX1OYEMGDF,CON,2025-12-31,Groupe BPCE,France,Large highest EEA,0060,kurze Zinsen runter,0,,76309737644,0.0000,,nein,,
G8ZTNESVNKW4NN761W05,CON,2025-12-31,ABN AMRO Clearing Bank N.V.,Netherlands,Large subsidiaries,0010,Parallelverschiebung hoch,-2947205,17426786,2198404064,-0.0013,0.0079,nein,nein,
G8ZTNESVNKW4NN761W05,CON,2025-12-31,ABN AMRO Clearing Bank N.V.,Netherlands,Large subsidiaries,0020,Parallelverschiebung runter,1314259,-34939047,2198404064,0.0006,-0.0159,nein,nein,
G8ZTNESVNKW4NN761W05,CON,2025-12-31,ABN AMRO Clearing Bank N.V.,Netherlands,Large subsidiaries,0030,Steepener,1557234,,2198404064,0.0007,,nein,,
G8ZTNESVNKW4NN761W05,CON,2025-12-31,ABN AMRO Clearing Bank N.V.,Netherlands,Large subsidiaries,0040,Flattener,-3921890,,2198404064,-0.0018,,nein,,
G8ZTNESVNKW4NN761W05,CON,2025-12-31,ABN AMRO Clearing Bank N.V.,Netherlands,Large subsidiaries,0050,kurze Zinsen hoch,-4799269,,2198404064,-0.0022,,nein,,
G8ZTNESVNKW4NN761W05,CON,2025-12-31,ABN AMRO Clearing Bank N.V.,Netherlands,Large subsidiaries,0060,kurze Zinsen runter,2268497,,2198404064,0.0010,,nein,,
GDI8P8WHFH4PS5YTU851,CON,2025-12-31,"HAITONG BANK, S.A.",Portugal,Other highest EEA,0010,Parallelverschiebung hoch,-23153456,2691879,520377900,-0.0445,0.0052,nein,nein,
GDI8P8WHFH4PS5YTU851,CON,2025-12-31,"HAITONG BANK, S.A.",Portugal,Other highest EEA,0020,Parallelverschiebung runter,13438460,-2691879,520377900,0.0258,-0.0052,nein,nein,
GDI8P8WHFH4PS5YTU851,CON,2025-12-31,"HAITONG BANK, S.A.",Portugal,Other highest EEA,0030,Steepener,-9408279,,520377900,-0.0181,,nein,,
GDI8P8WHFH4PS5YTU851,CON,2025-12-31,"HAITONG BANK, S.A.",Portugal,Other highest EEA,0040,Flattener,2004437,,520377900,0.0039,,nein,,
GDI8P8WHFH4PS5YTU851,CON,2025-12-31,"HAITONG BANK, S.A.",Portugal,Other highest EEA,0050,kurze Zinsen hoch,-3725080,,520377900,-0.0072,,nein,,
GDI8P8WHFH4PS5YTU851,CON,2025-12-31,"HAITONG BANK, S.A.",Portugal,Other highest EEA,0060,kurze Zinsen runter,1717310,,520377900,0.0033,,nein,,
H0YX5LBGKDVOWCXBZ594,CON,2025-06-30,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,34043511,361725,2493038163,0.0137,0.0001,nein,nein,
H0YX5LBGKDVOWCXBZ594,CON,2025-06-30,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0020,Parallelverschiebung runter,-123477067,-43653824,2493038163,-0.0495,-0.0175,nein,nein,
H0YX5LBGKDVOWCXBZ594,CON,2025-06-30,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0030,Steepener,-4109944,,2493038163,-0.0016,,nein,,
H0YX5LBGKDVOWCXBZ594,CON,2025-06-30,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0040,Flattener,5738673,,2493038163,0.0023,,nein,,
H0YX5LBGKDVOWCXBZ594,CON,2025-06-30,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0050,kurze Zinsen hoch,19922879,,2493038163,0.0080,,nein,,
H0YX5LBGKDVOWCXBZ594,CON,2025-06-30,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0060,kurze Zinsen runter,-79923984,,2493038163,-0.0321,,nein,,
H0YX5LBGKDVOWCXBZ594,CON,2025-12-31,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,20416691,-39089057,2618429603,0.0078,-0.0149,nein,nein,
H0YX5LBGKDVOWCXBZ594,CON,2025-12-31,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0020,Parallelverschiebung runter,-92247101,7779533,2618429603,-0.0352,0.0030,nein,nein,
H0YX5LBGKDVOWCXBZ594,CON,2025-12-31,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0030,Steepener,3353120,,2618429603,0.0013,,nein,,
H0YX5LBGKDVOWCXBZ594,CON,2025-12-31,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0040,Flattener,-7347024,,2618429603,-0.0028,,nein,,
H0YX5LBGKDVOWCXBZ594,CON,2025-12-31,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0050,kurze Zinsen hoch,7157169,,2618429603,0.0027,,nein,,
H0YX5LBGKDVOWCXBZ594,CON,2025-12-31,SBAB Bank AB - Grupp,Sweden,Large highest EEA,0060,kurze Zinsen runter,-52741169,,2618429603,-0.0201,,nein,,
I6SS27Q1Q3385V753S50,IND,2025-06-30,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,0010,Parallelverschiebung hoch,-279454399,2588529,3562129906,-0.0785,0.0007,nein,nein,
I6SS27Q1Q3385V753S50,IND,2025-06-30,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,0020,Parallelverschiebung runter,170289497,-41185687,3562129906,0.0478,-0.0116,nein,nein,
I6SS27Q1Q3385V753S50,IND,2025-06-30,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,0030,Steepener,-106479991,,3562129906,-0.0299,,nein,,
I6SS27Q1Q3385V753S50,IND,2025-06-30,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,0040,Flattener,32073593,,3562129906,0.0090,,nein,,
I6SS27Q1Q3385V753S50,IND,2025-06-30,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,0050,kurze Zinsen hoch,-35075331,,3562129906,-0.0098,,nein,,
I6SS27Q1Q3385V753S50,IND,2025-06-30,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,0060,kurze Zinsen runter,17337267,,3562129906,0.0049,,nein,,
I6USJ58BDV2BO5KP3C31,CON,2025-12-31,"MONETA Money Bank, a.s.",Czech,Other highest EEA,0010,Parallelverschiebung hoch,17508539,17814809,961020492,0.0182,0.0185,nein,nein,
I6USJ58BDV2BO5KP3C31,CON,2025-12-31,"MONETA Money Bank, a.s.",Czech,Other highest EEA,0020,Parallelverschiebung runter,-28525119,-10523398,961020492,-0.0297,-0.0110,nein,nein,
I6USJ58BDV2BO5KP3C31,CON,2025-12-31,"MONETA Money Bank, a.s.",Czech,Other highest EEA,0030,Steepener,969765,,961020492,0.0010,,nein,,
I6USJ58BDV2BO5KP3C31,CON,2025-12-31,"MONETA Money Bank, a.s.",Czech,Other highest EEA,0040,Flattener,5766946,,961020492,0.0060,,nein,,
I6USJ58BDV2BO5KP3C31,CON,2025-12-31,"MONETA Money Bank, a.s.",Czech,Other highest EEA,0050,kurze Zinsen hoch,11273966,,961020492,0.0117,,nein,,
I6USJ58BDV2BO5KP3C31,CON,2025-12-31,"MONETA Money Bank, a.s.",Czech,Other highest EEA,0060,kurze Zinsen runter,-6989510,,961020492,-0.0073,,nein,,
I7ETN0QQO2AHZZGHJ389,IND,2025-12-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0010,Parallelverschiebung hoch,-10386120,42304440,1880921014,-0.0055,0.0225,nein,nein,
I7ETN0QQO2AHZZGHJ389,IND,2025-12-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0020,Parallelverschiebung runter,-8528440,-37575800,1880921014,-0.0045,-0.0200,nein,nein,
I7ETN0QQO2AHZZGHJ389,IND,2025-12-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0030,Steepener,-17647960,,1880921014,-0.0094,,nein,,
I7ETN0QQO2AHZZGHJ389,IND,2025-12-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0040,Flattener,8444000,,1880921014,0.0045,,nein,,
I7ETN0QQO2AHZZGHJ389,IND,2025-12-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0050,kurze Zinsen hoch,5066400,,1880921014,0.0027,,nein,,
I7ETN0QQO2AHZZGHJ389,IND,2025-12-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0060,kurze Zinsen runter,-20350040,,1880921014,-0.0108,,nein,,
I7ETN0QQO2AHZZGHJ389,IND,2026-03-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0010,Parallelverschiebung hoch,-17570430,37370610,2001989354,-0.0088,0.0187,nein,nein,
I7ETN0QQO2AHZZGHJ389,IND,2026-03-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0020,Parallelverschiebung runter,-1694610,-32465160,2001989354,-0.0008,-0.0162,nein,nein,
I7ETN0QQO2AHZZGHJ389,IND,2026-03-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0030,Steepener,-8919000,,2001989354,-0.0045,,nein,,
I7ETN0QQO2AHZZGHJ389,IND,2026-03-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0040,Flattener,535140,,2001989354,0.0003,,nein,,
I7ETN0QQO2AHZZGHJ389,IND,2026-03-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0050,kurze Zinsen hoch,-4816260,,2001989354,-0.0024,,nein,,
I7ETN0QQO2AHZZGHJ389,IND,2026-03-31,KOMMUNALBANKEN AS,Norway,Large highest EEA,0060,kurze Zinsen runter,-8294670,,2001989354,-0.0041,,nein,,
J48C8PCSJVUBR8KCW529,CON,2025-06-30,BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,Italy,Large subsidiaries,0010,Parallelverschiebung hoch,-221532000,39019000,3961858793,-0.0559,0.0098,nein,nein,
J48C8PCSJVUBR8KCW529,CON,2025-06-30,BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,Italy,Large subsidiaries,0020,Parallelverschiebung runter,-64253000,-98046000,3961858793,-0.0162,-0.0247,nein,nein,
J48C8PCSJVUBR8KCW529,CON,2025-06-30,BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,Italy,Large subsidiaries,0030,Steepener,65032000,,3961858793,0.0164,,nein,,
J48C8PCSJVUBR8KCW529,CON,2025-06-30,BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,Italy,Large subsidiaries,0040,Flattener,-195769000,,3961858793,-0.0494,,nein,,
J48C8PCSJVUBR8KCW529,CON,2025-06-30,BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,Italy,Large subsidiaries,0050,kurze Zinsen hoch,-181689000,,3961858793,-0.0459,,nein,,
J48C8PCSJVUBR8KCW529,CON,2025-06-30,BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,Italy,Large subsidiaries,0060,kurze Zinsen runter,78517000,,3961858793,0.0198,,nein,,
J4CP7MHCXR8DAQMKIL78,CON,2025-06-30,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0010,Parallelverschiebung hoch,-774484463,139648864,8996382098,-0.0861,0.0155,nein,nein,
J4CP7MHCXR8DAQMKIL78,CON,2025-06-30,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0020,Parallelverschiebung runter,160348016,-328590878,8996382098,0.0178,-0.0365,nein,nein,
J4CP7MHCXR8DAQMKIL78,CON,2025-06-30,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0030,Steepener,-54485925,,8996382098,-0.0061,,nein,,
J4CP7MHCXR8DAQMKIL78,CON,2025-06-30,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0040,Flattener,-105218490,,8996382098,-0.0117,,nein,,
J4CP7MHCXR8DAQMKIL78,CON,2025-06-30,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0050,kurze Zinsen hoch,-263582540,,8996382098,-0.0293,,nein,,
J4CP7MHCXR8DAQMKIL78,CON,2025-06-30,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0060,kurze Zinsen runter,113693233,,8996382098,0.0126,,nein,,
J4CP7MHCXR8DAQMKIL78,CON,2025-12-31,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0010,Parallelverschiebung hoch,-976690836,150304928,14346147276,-0.0681,0.0105,nein,nein,
J4CP7MHCXR8DAQMKIL78,CON,2025-12-31,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0020,Parallelverschiebung runter,116143033,-327024437,14346147276,0.0081,-0.0228,nein,nein,
J4CP7MHCXR8DAQMKIL78,CON,2025-12-31,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0030,Steepener,-58744074,,14346147276,-0.0041,,nein,,
J4CP7MHCXR8DAQMKIL78,CON,2025-12-31,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0040,Flattener,-154276855,,14346147276,-0.0108,,nein,,
J4CP7MHCXR8DAQMKIL78,CON,2025-12-31,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0050,kurze Zinsen hoch,-340209228,,14346147276,-0.0237,,nein,,
J4CP7MHCXR8DAQMKIL78,CON,2025-12-31,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,0060,kurze Zinsen runter,153479941,,14346147276,0.0107,,nein,,
JLS56RAMYQZECFUF2G44,CON,2025-06-30,ING Belgie,Belgium,Large subsidiaries,0010,Parallelverschiebung hoch,-355722160,170524002,8352009451,-0.0426,0.0204,nein,nein,
JLS56RAMYQZECFUF2G44,CON,2025-06-30,ING Belgie,Belgium,Large subsidiaries,0020,Parallelverschiebung runter,-810903081,-342771210,8352009451,-0.0971,-0.0410,nein,nein,
JLS56RAMYQZECFUF2G44,CON,2025-06-30,ING Belgie,Belgium,Large subsidiaries,0030,Steepener,134747267,,8352009451,0.0161,,nein,,
JLS56RAMYQZECFUF2G44,CON,2025-06-30,ING Belgie,Belgium,Large subsidiaries,0040,Flattener,-214398810,,8352009451,-0.0257,,nein,,
JLS56RAMYQZECFUF2G44,CON,2025-06-30,ING Belgie,Belgium,Large subsidiaries,0050,kurze Zinsen hoch,-232709638,,8352009451,-0.0279,,nein,,
JLS56RAMYQZECFUF2G44,CON,2025-06-30,ING Belgie,Belgium,Large subsidiaries,0060,kurze Zinsen runter,162801666,,8352009451,0.0195,,nein,,
JU1U6S0DG9YLT7N8ZV32,CON,2025-06-30,"Banco Comercial Português, SA",Portugal,Large highest EEA,0010,Parallelverschiebung hoch,-373133146,64825741,7174654607,-0.0520,0.0090,nein,nein,
JU1U6S0DG9YLT7N8ZV32,CON,2025-06-30,"Banco Comercial Português, SA",Portugal,Large highest EEA,0020,Parallelverschiebung runter,-46411872,-128238719,7174654607,-0.0065,-0.0179,nein,nein,
JU1U6S0DG9YLT7N8ZV32,CON,2025-06-30,"Banco Comercial Português, SA",Portugal,Large highest EEA,0030,Steepener,270081985,,7174654607,0.0376,,nein,,
JU1U6S0DG9YLT7N8ZV32,CON,2025-06-30,"Banco Comercial Português, SA",Portugal,Large highest EEA,0040,Flattener,-662892267,,7174654607,-0.0924,,nein,,
JU1U6S0DG9YLT7N8ZV32,CON,2025-06-30,"Banco Comercial Português, SA",Portugal,Large highest EEA,0050,kurze Zinsen hoch,-723973594,,7174654607,-0.1009,,nein,,
