lei,scope,refPeriod,bank_name,country,institution_type,klasse_code,cell_row,pd_band_von,pd_band_bis,ebene,pd_einheit,pd_pct,pd_im_band,lgd_pct,exposure_eur,rwea_eur,risikogewicht,wesentlich,dichte_gemeldet,dichte_stimmt
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2013,0080,0.75,1.75,fein,bruch,1.5648,ja,33.5982,1389868815.08,930626446.08,0.669579,ja,0.669579,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2013,0090,1.75,2.5,fein,bruch,2.0623,ja,31.9292,120316353.03,86406464.19,0.718161,ja,0.718161,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2013,0100,2.5,10.0,grob,bruch,5.0136,ja,34.8703,1489563970.94,1421359400.65,0.954212,ja,0.954212,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2013,0110,2.5,5.0,fein,bruch,3.6663,ja,34.6968,937885293.56,798657784.01,0.851552,ja,0.851552,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2013,0120,5.0,10.0,fein,bruch,7.3042,ja,35.1651,551678677.38,622701616.64,1.12874,ja,1.12874,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2013,0130,10.0,100.0,grob,bruch,22.7784,ja,35.4073,580128110.52,860417416.86,1.483151,ja,1.483151,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2013,0140,10.0,20.0,fein,bruch,12.5582,ja,34.9197,381301528.61,533404182.65,1.398904,ja,1.398904,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2013,0150,20.0,30.0,fein,bruch,25.9466,ja,35.1858,88675359.95,160522547.46,1.810227,ja,1.810227,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2013,0160,30.0,100.0,fein,bruch,55.6062,ja,37.2736,110151221.97,166490686.98,1.511474,ja,1.511474,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2013,0170,100.0,100.0,beide,bruch,100.0,ja,51.7741,476185623.94,601100789.78,1.262325,ja,1.262325,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2013,0180,,,summe,bruch,8.8733,,34.5975,8161110585.38,5528157409.42,0.677378,ja,0.677378,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0010,0.0,0.15,grob,bruch,0.1206,ja,20.0,17966333.49,2208031.43,0.122898,ja,0.122898,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0020,0.0,0.1,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0030,0.1,0.15,fein,bruch,0.1206,ja,20.0,17966333.49,2208031.43,0.122898,ja,0.122898,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0040,0.15,0.25,beide,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0050,0.25,0.5,beide,bruch,0.307,ja,40.0,14810628.22,10877845.33,0.734462,ja,0.734462,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0060,0.5,0.75,beide,bruch,0.688,ja,21.128,26164022.61,8533995.8,0.326173,ja,0.326173,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0070,0.75,2.5,grob,bruch,1.4531,ja,24.1692,25818840.37,11830919.98,0.458228,ja,0.458228,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0080,0.75,1.75,fein,bruch,1.4531,ja,24.1692,25818840.37,11830919.98,0.458228,ja,0.458228,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0090,1.75,2.5,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0100,2.5,10.0,grob,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0110,2.5,5.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0120,5.0,10.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0130,10.0,100.0,grob,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0140,10.0,20.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0150,20.0,30.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0160,30.0,100.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0170,100.0,100.0,beide,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2014,0180,,,summe,bruch,0.7342,,25.1129,84759824.69,33450792.54,0.394654,ja,0.394654,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0010,0.0,0.15,grob,bruch,0.1219,ja,23.6366,521729026.45,100199537.49,0.192053,ja,0.192053,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0020,0.0,0.1,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0030,0.1,0.15,fein,bruch,0.1219,ja,23.6366,521729026.45,100199537.49,0.192053,ja,0.192053,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0040,0.15,0.25,beide,bruch,0.1878,ja,10.6905,444978830.4,40027494.87,0.089954,ja,0.089954,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0050,0.25,0.5,beide,bruch,0.3495,ja,34.551,911837661.71,524976149.36,0.575734,ja,0.575734,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0060,0.5,0.75,beide,bruch,0.5496,ja,14.6227,311399053.25,57873008.42,0.185848,ja,0.185848,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0070,0.75,2.5,grob,bruch,1.465,ja,30.0998,175911045.61,139225709.12,0.791455,ja,0.791455,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0080,0.75,1.75,fein,bruch,0.9852,ja,26.6705,109522908.19,53191191.52,0.485663,ja,0.485663,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0090,1.75,2.5,fein,bruch,2.2564,ja,35.7571,66388137.43,86034517.6,1.295932,ja,1.295932,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0100,2.5,10.0,grob,bruch,4.9576,ja,32.492,84042459.19,79815560.45,0.949705,ja,0.949705,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0110,2.5,5.0,fein,bruch,3.5598,ja,52.0176,41944887.55,64624845.52,1.540709,ja,1.540709,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0120,5.0,10.0,fein,bruch,6.3504,ja,13.0373,42097571.64,15190714.93,0.360845,ja,0.360845,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0130,10.0,100.0,grob,bruch,31.4641,ja,8.3807,134591264.17,57733099.41,0.428951,ja,0.428951,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0140,10.0,20.0,fein,bruch,16.3237,ja,5.5233,1144832.4,248616.01,0.217164,nein,0.217164,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0150,20.0,30.0,fein,bruch,21.9173,ja,6.1062,43193877.78,13241602.82,0.306562,ja,0.306562,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0160,30.0,100.0,fein,bruch,36.2251,ja,9.5055,90252553.98,44242880.81,0.490212,ja,0.490212,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0170,100.0,100.0,beide,bruch,100.0,ja,46.8099,93214447.68,78136582.05,0.838245,ja,0.838245,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2015,0180,,,summe,bruch,5.5524,,24.8961,2677703788.46,1077987141.4,0.402579,ja,0.402579,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0010,0.0,0.15,grob,bruch,0.1004,ja,44.9608,1639382315.74,554491932.17,0.338232,ja,0.338232,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0020,0.0,0.1,fein,bruch,0.0866,ja,44.9495,1157027608.28,371082231.92,0.32072,ja,0.32072,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0030,0.1,0.15,fein,bruch,0.1336,ja,44.988,482354707.46,183409700.25,0.380238,ja,0.380238,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0040,0.15,0.25,beide,bruch,0.2105,ja,44.997,369520178.18,151232336.68,0.409267,ja,0.409267,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0050,0.25,0.5,beide,bruch,0.3392,ja,44.9962,880548302.99,163022770.34,0.185138,ja,0.185138,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0060,0.5,0.75,beide,bruch,0.6389,ja,45.0,23482471.89,22124916.1,0.942189,ja,0.942189,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0070,0.75,2.5,grob,bruch,1.9766,ja,45.0,36277612.31,55113121.58,1.519205,ja,1.519205,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0080,0.75,1.75,fein,bruch,0.8497,ja,45.0,9475623.66,6989197.47,0.737598,nein,0.737598,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0090,1.75,2.5,fein,bruch,2.375,ja,45.0,26801988.66,48123924.11,1.795536,ja,1.795536,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0100,2.5,10.0,grob,bruch,7.2398,ja,45.0,405114.05,847536.45,2.092093,nein,2.092093,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0110,2.5,5.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0120,5.0,10.0,fein,bruch,7.2398,ja,45.0,405114.05,847536.45,2.092093,nein,2.092093,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0130,10.0,100.0,grob,bruch,16.7439,ja,6.5114,1067222.54,390076.76,0.365506,nein,0.365506,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0140,10.0,20.0,fein,bruch,16.3237,ja,5.5636,1041572.43,331354.9,0.318129,nein,0.318129,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0150,20.0,30.0,fein,bruch,22.6637,ja,45.0,17644.58,42671.45,2.418388,nein,2.418388,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0160,30.0,100.0,fein,bruch,58.3667,ja,45.0,8005.52,16050.41,2.004917,nein,2.004917,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0170,100.0,100.0,beide,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2018,0180,,,summe,bruch,0.2198,,44.9628,2950683217.94,947222690.3,0.321018,ja,0.321018,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0010,0.0,0.15,grob,bruch,0.1219,ja,23.6366,521729026.45,100199537.49,0.192053,ja,0.192053,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0020,0.0,0.1,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0030,0.1,0.15,fein,bruch,0.1219,ja,23.6366,521729026.45,100199537.49,0.192053,ja,0.192053,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0040,0.15,0.25,beide,bruch,0.1878,ja,10.6905,444978830.4,40027494.87,0.089954,ja,0.089954,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0050,0.25,0.5,beide,bruch,0.3495,ja,34.551,911837661.71,524976149.36,0.575734,ja,0.575734,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0060,0.5,0.75,beide,bruch,0.5496,ja,14.6227,311399053.25,57873008.42,0.185848,ja,0.185848,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0070,0.75,2.5,grob,bruch,1.465,ja,30.0998,175911045.61,139225709.12,0.791455,ja,0.791455,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0080,0.75,1.75,fein,bruch,0.9852,ja,26.6705,109522908.19,53191191.52,0.485663,ja,0.485663,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0090,1.75,2.5,fein,bruch,2.2564,ja,35.7571,66388137.43,86034517.6,1.295932,ja,1.295932,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0100,2.5,10.0,grob,bruch,4.9576,ja,32.492,84042459.19,79815560.45,0.949705,ja,0.949705,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0110,2.5,5.0,fein,bruch,3.5598,ja,52.0176,41944887.55,64624845.52,1.540709,ja,1.540709,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0120,5.0,10.0,fein,bruch,6.3504,ja,13.0373,42097571.64,15190714.93,0.360845,ja,0.360845,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0130,10.0,100.0,grob,bruch,31.4641,ja,8.3807,134591264.17,57733099.41,0.428951,ja,0.428951,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0140,10.0,20.0,fein,bruch,16.3237,ja,5.5233,1144832.4,248616.01,0.217164,nein,0.217164,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0150,20.0,30.0,fein,bruch,21.9173,ja,6.1062,43193877.78,13241602.82,0.306562,ja,0.306562,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0160,30.0,100.0,fein,bruch,36.2251,ja,9.5055,90252553.98,44242880.81,0.490212,ja,0.490212,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0170,100.0,100.0,beide,bruch,100.0,ja,46.8099,93214447.68,78136582.05,0.838245,ja,0.838245,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2020,0180,,,summe,bruch,5.5524,,24.8961,2677703788.46,1077987141.4,0.402579,ja,0.402579,ja
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0010,0.0,0.15,grob,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0020,0.0,0.1,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0030,0.1,0.15,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0040,0.15,0.25,beide,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0050,0.25,0.5,beide,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0060,0.5,0.75,beide,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0070,0.75,2.5,grob,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0080,0.75,1.75,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0090,1.75,2.5,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0100,2.5,10.0,grob,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0110,2.5,5.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0120,5.0,10.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0130,10.0,100.0,grob,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0140,10.0,20.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0150,20.0,30.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0160,30.0,100.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0170,100.0,100.0,beide,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2021,0180,,,summe,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0010,0.0,0.15,grob,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0020,0.0,0.1,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0030,0.1,0.15,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0040,0.15,0.25,beide,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0050,0.25,0.5,beide,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0060,0.5,0.75,beide,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0070,0.75,2.5,grob,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0080,0.75,1.75,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0090,1.75,2.5,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0100,2.5,10.0,grob,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0110,2.5,5.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0120,5.0,10.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,qEEA=eba_qAE:qx2055,0130,10.0,100.0,grob,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
