entityID,refPeriod,framework_version,template_id,template_reported,datapoint_code,cell_row,cell_col,fact_value,baseCurrency,decimalsMonetary
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149540,,,5027239392.13704,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149540,,,2163323.00325127,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149540,,,563197.77910813,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149540,,,1893540.43890631,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149540,,,313370363.11531,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149540,,,166012.67029177,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149540,,,3627501.58119997,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149540,,,2816607.5239401,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149540,,,7124475927.102754,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,1582086.70145017,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,16424763.2451838,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,72985842.4913547,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,1422476.38221294,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,472349.15680001,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,68579333.5591438,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,15558075.8934556,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,636684.23183777,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,55248192.2161138,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,1838710.96368624,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,1891947.37619272,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,97596573.8211877,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,146729396.003256,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,1351139.09345808,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,50321494.9398363,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,213036716.76402,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,170652077.422098,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,267456825.968556,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,108888.2688,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,27265512.1315693,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,1981732.25141921,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,15658171.0100503,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,86610674.6235474,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,13670361.2714248,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,4521238.57247688,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,132701.1812,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,139411.36692851,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,67633775.2482723,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,637749.87872046,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,49418882.0518846,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,75885239.683624,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,95748827.0986245,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,2409555.18726344,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,97019185.5764409,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,33565106.4602694,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,13627683.2374066,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,5027239392.13704,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,2163323.00325127,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,563197.77910813,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,1893540.43890631,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,313370363.11531,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,166012.67029177,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,3627501.58119997,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,2816607.5239401,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149626,,,7124475927.102754,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.022206359002935716,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.23053995007129052,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,1.0244380532426782,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.019966049387599032,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.006629949509733216,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.9625877645014703,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.21837502228437541,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.008936576365086893,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.7754702630959844,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.025808367976814427,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.02655560065822415,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,1.3698772347579036,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,2.0595114293961143,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.018964750632648086,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.7063185482654875,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,2.990208949315009,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,2.3952930597029267,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,3.754056139780098,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.0015283688219896985,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.38270200377611663,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.02781583195306133,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.2197799693656607,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,1.2156778338469112,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.19187883307206294,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.0634606477548376,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.001862609721161124,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.001956794694163605,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.9493157944569871,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.008951533912752063,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.6936493653362842,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,1.0651343405476783,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,1.3439420397839958,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.033820806076374964,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,1.361772943991051,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.4711238665651442,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.19127979905952813,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,70.56293604716302,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.030364661560882123,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.007905111686399655,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.026577961077852066,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,4.39850406291913,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.0023301737838741054,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.05091604797765291,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149630,,,0.03953424157453086,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,1,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,1.25,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,0.75,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,2.5,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,1.5,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,1,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,2.5,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,1,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,0.5,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,1,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,2,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,2.5,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,2,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp149631,,,1.5,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,33703877.2482499,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,1131307666.37,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,3469205156.66287,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,92739152.6964,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,5904364.45999999,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,1127062725.17,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,572413791.582,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,9643722.895,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,2050010809.47,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,37168046.08,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,45450058.85,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,8330690069.58816,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,7608715828.49985,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,51671464.79,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,1050999842.59764,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,9096550684.7462,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,13419485354.2069,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,11715313229.999,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,1361103.36,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,1929890406.01247,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,47606951.75,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,204101188.344,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,4859447307.23191,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,881180906.302999,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,309965464.991999,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,1658764.76500001,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,5331493.68,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,7203514922.72674,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,36996568.94,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,664763285.429999,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,3476034525.67193,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,4103253080.24719,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,790961839.61,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,3327111654.053,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,590085556.25,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,191910634.057,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,323315349905.627,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,51969287.86,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,7644698.755,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,31480182.6434999,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,9014037396.78223,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,949100.0634256,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,45343769.765,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,27839863.4695,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3526957,,,420995665567.7716,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,19776083.7681272,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,205309540.564798,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,912323031.141932,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,17780954.7776616,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,5904364.45999999,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,857241669.489296,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,194475948.668195,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,7958552.89797228,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,690602402.701425,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,22983887.0460779,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,23649342.2024088,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,1219957172.76485,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,1834117450.0407,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,16889238.6682256,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,629018686.747954,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,2662958959.55024,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,2133150967.77622,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,3343210324.60695,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,1361103.36,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,340818901.644615,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,24771653.1427399,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,195727137.625627,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,1082633432.79434,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,170879515.892811,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,56515482.155961,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,1658764.76500001,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,1742642.08660646,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,845422190.603406,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,7971873.48400555,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,617736025.648558,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,948565496.045302,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,1196860338.7328,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,30119439.8407931,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,1212739819.7055,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,419563830.753368,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,170346040.467583,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,62840492401.7131,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,27041537.5406413,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,7039972.2388516,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,23669255.4863291,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,3917129538.94138,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,2075158.37864721,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,45343769.765,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,35207594.0492523,iso4217:SEK,-3
rs:1FOLRR5RWTWWI397R131.IND,2025-06-30,4.1,67.01.A,True,dp3529788,,,89055949088.78448,iso4217:SEK,-3
