template_id,cell_row,cell_col,row_label,col_label,data_type,n_values,median_log10,mad_log10,spread_p10_p90,status
61.00,0110,0030,EU 7g. Total SREP own funds requirements (%),c. T-2,percentage,372,-0.998,0.029,0.17,auswertbar
61.00,0110,0040,EU 7g. Total SREP own funds requirements (%),d. T-3,percentage,306,-0.998,0.029,0.17,auswertbar
61.00,0110,0050,EU 7g. Total SREP own funds requirements (%),e. T-4,percentage,434,-1.000,0.031,0.17,auswertbar
61.00,0120,0010,8. Capital conservation buffer (%),a. T,percentage,473,-1.602,0.000,0.00,auswertbar
61.00,0120,0020,8. Capital conservation buffer (%),b. T-1,percentage,324,-1.602,0.000,0.00,auswertbar
61.00,0120,0030,8. Capital conservation buffer (%),c. T-2,percentage,371,-1.602,0.000,0.00,auswertbar
61.00,0120,0040,8. Capital conservation buffer (%),d. T-3,percentage,307,-1.602,0.000,0.00,auswertbar
61.00,0120,0050,8. Capital conservation buffer (%),e. T-4,percentage,436,-1.602,0.000,0.00,auswertbar
61.00,0140,0010,9. Institution specific countercyclical capital buffer (%),a. T,percentage,448,-2.050,0.206,1.40,auswertbar
61.00,0140,0020,9. Institution specific countercyclical capital buffer (%),b. T-1,percentage,302,-2.032,0.207,1.48,auswertbar
61.00,0140,0030,9. Institution specific countercyclical capital buffer (%),c. T-2,percentage,344,-2.083,0.271,1.64,auswertbar
61.00,0140,0040,9. Institution specific countercyclical capital buffer (%),d. T-3,percentage,281,-2.076,0.276,1.64,auswertbar
61.00,0140,0050,9. Institution specific countercyclical capital buffer (%),e. T-4,percentage,401,-2.119,0.287,1.61,auswertbar
61.00,0150,0010,EU 9a. Systemic risk buffer (%),a. T,percentage,263,-2.295,0.363,1.84,auswertbar
61.00,0150,0020,EU 9a. Systemic risk buffer (%),b. T-1,percentage,172,-2.198,0.374,1.63,auswertbar
61.00,0150,0030,EU 9a. Systemic risk buffer (%),c. T-2,percentage,192,-2.265,0.351,1.64,auswertbar
61.00,0150,0040,EU 9a. Systemic risk buffer (%),d. T-3,percentage,160,-2.363,0.371,1.58,auswertbar
61.00,0150,0050,EU 9a. Systemic risk buffer (%),e. T-4,percentage,207,-2.380,0.358,1.58,auswertbar
61.00,0170,0010,EU 10a. Other Systemically Important Institution buffer,a. T,percentage,174,-2.000,0.265,0.90,auswertbar
61.00,0170,0020,EU 10a. Other Systemically Important Institution buffer,b. T-1,percentage,152,-2.000,0.294,0.90,auswertbar
61.00,0170,0030,EU 10a. Other Systemically Important Institution buffer,c. T-2,percentage,170,-2.000,0.243,0.90,auswertbar
61.00,0170,0040,EU 10a. Other Systemically Important Institution buffer,d. T-3,percentage,148,-2.000,0.259,0.90,auswertbar
61.00,0170,0050,EU 10a. Other Systemically Important Institution buffer,e. T-4,percentage,169,-2.000,0.243,0.90,auswertbar
61.00,0180,0010,11. Combined buffer requirement (%),a. T,percentage,471,-1.439,0.072,0.37,auswertbar
61.00,0180,0020,11. Combined buffer requirement (%),b. T-1,percentage,323,-1.391,0.090,0.38,auswertbar
61.00,0180,0030,11. Combined buffer requirement (%),c. T-2,percentage,370,-1.416,0.085,0.40,auswertbar
61.00,0180,0040,11. Combined buffer requirement (%),d. T-3,percentage,306,-1.395,0.104,0.41,auswertbar
61.00,0180,0050,11. Combined buffer requirement (%),e. T-4,percentage,435,-1.441,0.094,0.38,auswertbar
61.00,0190,0010,EU 11a. Overall capital requirements (%),a. T,percentage,478,-0.846,0.041,0.18,auswertbar
61.00,0190,0020,EU 11a. Overall capital requirements (%),b. T-1,percentage,325,-0.837,0.042,0.19,auswertbar
61.00,0190,0030,EU 11a. Overall capital requirements (%),c. T-2,percentage,372,-0.842,0.042,0.18,auswertbar
61.00,0190,0040,EU 11a. Overall capital requirements (%),d. T-3,percentage,308,-0.838,0.045,0.19,auswertbar
61.00,0190,0050,EU 11a. Overall capital requirements (%),e. T-4,percentage,439,-0.849,0.046,0.18,auswertbar
61.00,0200,0010,12. CET1 available after meeting the total SREP own funds requirements (%),a. T,percentage,462,-0.958,0.147,0.54,auswertbar
61.00,0200,0020,12. CET1 available after meeting the total SREP own funds requirements (%),b. T-1,percentage,315,-0.950,0.146,0.54,auswertbar
61.00,0200,0030,12. CET1 available after meeting the total SREP own funds requirements (%),c. T-2,percentage,363,-0.958,0.133,0.50,auswertbar
61.00,0200,0040,12. CET1 available after meeting the total SREP own funds requirements (%),d. T-3,percentage,298,-0.969,0.130,0.49,auswertbar
61.00,0200,0050,12. CET1 available after meeting the total SREP own funds requirements (%),e. T-4,percentage,427,-0.989,0.121,0.50,auswertbar
61.00,0210,0010,13. Leverage ratio total exposure measure,a. T,monetary,471,10.152,0.640,3.53,auswertbar
61.00,0210,0020,13. Leverage ratio total exposure measure,b. T-1,monetary,317,10.353,0.692,3.23,auswertbar
61.00,0210,0030,13. Leverage ratio total exposure measure,c. T-2,monetary,364,10.289,0.650,3.16,auswertbar
61.00,0210,0040,13. Leverage ratio total exposure measure,d. T-3,monetary,301,10.360,0.691,3.10,auswertbar
61.00,0210,0050,13. Leverage ratio total exposure measure,e. T-4,monetary,434,10.157,0.626,3.69,auswertbar
61.00,0220,0010,14. Leverage ratio,a. T,percentage,472,-1.098,0.108,0.46,auswertbar
61.00,0220,0020,14. Leverage ratio,b. T-1,percentage,318,-1.129,0.118,0.44,auswertbar
61.00,0220,0030,14. Leverage ratio,c. T-2,percentage,364,-1.117,0.122,0.43,auswertbar
61.00,0220,0040,14. Leverage ratio,d. T-3,percentage,301,-1.130,0.122,0.41,auswertbar
61.00,0220,0050,14. Leverage ratio,e. T-4,percentage,432,-1.102,0.114,0.45,auswertbar
61.00,0250,0010,EU 14c. Total SREP leverage ratio requirements (%),a. T,percentage,431,-1.523,0.000,0.00,auswertbar
61.00,0250,0020,EU 14c. Total SREP leverage ratio requirements (%),b. T-1,percentage,290,-1.523,0.000,0.00,auswertbar
61.00,0250,0030,EU 14c. Total SREP leverage ratio requirements (%),c. T-2,percentage,330,-1.523,0.000,0.00,auswertbar
61.00,0250,0040,EU 14c. Total SREP leverage ratio requirements (%),d. T-3,percentage,273,-1.523,0.000,0.00,auswertbar
61.00,0250,0050,EU 14c. Total SREP leverage ratio requirements (%),e. T-4,percentage,395,-1.523,0.000,0.00,auswertbar
61.00,0270,0010,EU 14e. Overall leverage ratio requirements (%),a. T,percentage,431,-1.523,0.000,0.00,auswertbar
61.00,0270,0020,EU 14e. Overall leverage ratio requirements (%),b. T-1,percentage,293,-1.523,0.000,0.00,auswertbar
61.00,0270,0030,EU 14e. Overall leverage ratio requirements (%),c. T-2,percentage,335,-1.523,0.000,0.00,auswertbar
61.00,0270,0040,EU 14e. Overall leverage ratio requirements (%),d. T-3,percentage,277,-1.523,0.000,0.00,auswertbar
61.00,0270,0050,EU 14e. Overall leverage ratio requirements (%),e. T-4,percentage,397,-1.523,0.000,0.00,auswertbar
61.00,0280,0010,15. Total high-quality liquid assets (HQLA) (Weighted value -average),a. T,monetary,461,9.496,0.659,3.49,auswertbar
61.00,0280,0020,15. Total high-quality liquid assets (HQLA) (Weighted value -average),b. T-1,monetary,314,9.706,0.700,3.33,auswertbar
61.00,0280,0030,15. Total high-quality liquid assets (HQLA) (Weighted value -average),c. T-2,monetary,359,9.682,0.664,3.36,auswertbar
61.00,0280,0040,15. Total high-quality liquid assets (HQLA) (Weighted value -average),d. T-3,monetary,297,9.727,0.679,3.02,auswertbar
61.00,0280,0050,15. Total high-quality liquid assets (HQLA) (Weighted value -average),e. T-4,monetary,427,9.464,0.667,3.47,auswertbar
61.00,0290,0010,EU 16a. Cash outflows - Total weighted value,a. T,monetary,462,9.257,0.702,3.57,auswertbar
61.00,0290,0020,EU 16a. Cash outflows - Total weighted value,b. T-1,monetary,316,9.425,0.729,3.68,auswertbar
61.00,0290,0030,EU 16a. Cash outflows - Total weighted value,c. T-2,monetary,363,9.406,0.708,3.68,auswertbar
61.00,0290,0040,EU 16a. Cash outflows - Total weighted value,d. T-3,monetary,300,9.446,0.730,3.50,auswertbar
61.00,0290,0050,EU 16a. Cash outflows - Total weighted value,e. T-4,monetary,428,9.240,0.687,3.39,auswertbar
61.00,0300,0010,EU 16b. Cash inflows - Total weighted value,a. T,monetary,463,8.563,0.686,3.30,auswertbar
61.00,0300,0020,EU 16b. Cash inflows - Total weighted value,b. T-1,monetary,317,8.758,0.762,3.39,auswertbar
61.00,0300,0030,EU 16b. Cash inflows - Total weighted value,c. T-2,monetary,363,8.691,0.730,3.38,auswertbar
61.00,0300,0040,EU 16b. Cash inflows - Total weighted value,d. T-3,monetary,300,8.737,0.761,3.42,auswertbar
61.00,0300,0050,EU 16b. Cash inflows - Total weighted value,e. T-4,monetary,428,8.562,0.702,3.47,auswertbar
61.00,0310,0010,16. Total net cash outflows (adjusted value),a. T,monetary,461,9.077,0.725,3.90,auswertbar
61.00,0310,0020,16. Total net cash outflows (adjusted value),b. T-1,monetary,341,9.290,0.773,3.77,auswertbar
61.00,0310,0030,16. Total net cash outflows (adjusted value),c. T-2,monetary,366,9.278,0.743,3.60,auswertbar
61.00,0310,0040,16. Total net cash outflows (adjusted value),d. T-3,monetary,324,9.300,0.778,3.66,auswertbar
61.00,0310,0050,16. Total net cash outflows (adjusted value),e. T-4,monetary,431,9.051,0.740,3.87,auswertbar
61.00,0320,0010,17.  Liquidity coverage ratio (%),a. T,percentage,454,0.320,0.127,0.64,auswertbar
61.00,0320,0020,17.  Liquidity coverage ratio (%),b. T-1,percentage,337,0.335,0.127,0.65,auswertbar
61.00,0320,0030,17.  Liquidity coverage ratio (%),c. T-2,percentage,361,0.324,0.132,0.64,auswertbar
61.00,0320,0040,17.  Liquidity coverage ratio (%),d. T-3,percentage,320,0.335,0.122,0.63,auswertbar
61.00,0320,0050,17.  Liquidity coverage ratio (%),e. T-4,percentage,426,0.338,0.133,0.63,auswertbar
61.00,0330,0010,18. Total available stable funding,a. T,monetary,464,10.001,0.649,3.54,auswertbar
61.00,0330,0020,18. Total available stable funding,b. T-1,monetary,330,10.200,0.643,3.16,auswertbar
61.00,0330,0030,18. Total available stable funding,c. T-2,monetary,361,10.119,0.612,3.23,auswertbar
61.00,0330,0040,18. Total available stable funding,d. T-3,monetary,316,10.202,0.632,2.91,auswertbar
61.00,0330,0050,18. Total available stable funding,e. T-4,monetary,426,9.994,0.638,3.57,auswertbar
61.00,0340,0010,19. Total required stable funding,a. T,monetary,462,9.842,0.684,3.45,auswertbar
61.00,0340,0020,19. Total required stable funding,b. T-1,monetary,330,9.992,0.679,3.25,auswertbar
61.00,0340,0030,19. Total required stable funding,c. T-2,monetary,360,9.920,0.681,3.30,auswertbar
61.00,0340,0040,19. Total required stable funding,d. T-3,monetary,314,10.028,0.668,3.10,auswertbar
61.00,0340,0050,19. Total required stable funding,e. T-4,monetary,426,9.828,0.687,3.54,auswertbar
61.00,0350,0010,20.   NSFR ratio (%),a. T,percentage,458,0.149,0.059,0.30,auswertbar
61.00,0350,0020,20.   NSFR ratio (%),b. T-1,percentage,328,0.150,0.059,0.29,auswertbar
61.00,0350,0030,20.   NSFR ratio (%),c. T-2,percentage,361,0.148,0.057,0.27,auswertbar
61.00,0350,0040,20.   NSFR ratio (%),d. T-3,percentage,314,0.148,0.057,0.31,auswertbar
61.00,0350,0050,20.   NSFR ratio (%),e. T-4,percentage,426,0.151,0.059,0.31,auswertbar
62.01,0010,0010,1. Own fund instruments held in insurance or re-insurance undertakings  or insurance holding company not deducted from own funds,a Exposure value,monetary,52,8.385,0.843,4.45,auswertbar
62.01,0010,0020,1. Own fund instruments held in insurance or re-insurance undertakings  or insurance holding company not deducted from own funds,b. Risk-weighted exposure amount,monetary,52,8.738,0.721,4.85,auswertbar
62.02,0010,0010,1. Supplementary own fund requirements of the financial conglomerate (amount),a. T,monetary,28,10.008,0.540,2.09,auswertbar
62.02,0020,0010,2. Capital adequacy ratio of the financial conglomerate (%),a. T,percentage,27,0.123,0.060,0.93,auswertbar
63.01.A,0010,0010,1. Credit risk excluding counterparty credit risk,a. RWEAs for modelled approaches that banks have supervisory approval to use,monetary,150,9.958,0.502,2.26,auswertbar
63.01.A,0020,0010,2. Counterparty credit risk,a. RWEAs for modelled approaches that banks have supervisory approval to use,monetary,112,8.449,0.905,2.81,auswertbar
63.01.A,0040,0010,4. Securitisation exposures in the banking book,a. RWEAs for modelled approaches that banks have supervisory approval to use,monetary,60,8.888,0.575,3.00,auswertbar
63.01.A,0050,0010,5. Market risk,a. RWEAs for modelled approaches that banks have supervisory approval to use,monetary,54,9.585,0.386,1.45,auswertbar
63.01.A,0080,0010,8. Total,a. RWEAs for modelled approaches that banks have supervisory approval to use,monetary,161,9.992,0.509,2.30,auswertbar
63.01.B,0010,0020,1. Credit risk excluding counterparty credit risk,b. RWEAs for portfolios where standardised approaches are used,monetary,210,9.538,0.648,2.64,auswertbar
63.01.B,0020,0020,2. Counterparty credit risk,b. RWEAs for portfolios where standardised approaches are used,monetary,181,7.933,0.871,3.50,auswertbar
63.01.B,0030,0020,3. Credit valuation adjustment,b. RWEAs for portfolios where standardised approaches are used,monetary,180,7.826,0.872,3.72,auswertbar
63.01.B,0040,0020,4. Securitisation exposures in the banking book,b. RWEAs for portfolios where standardised approaches are used,monetary,102,8.355,0.606,3.06,auswertbar
63.01.B,0050,0020,5. Market risk,b. RWEAs for portfolios where standardised approaches are used,monetary,150,8.335,0.761,3.15,auswertbar
63.01.B,0060,0020,6. Operational risk,b. RWEAs for portfolios where standardised approaches are used,monetary,211,9.105,0.638,2.93,auswertbar
63.01.B,0070,0020,7. Other risk weighted exposure amounts,b. RWEAs for portfolios where standardised approaches are used,monetary,114,8.351,1.091,8.00,unbrauchbar
63.01.B,0080,0020,8. Total,b. RWEAs for portfolios where standardised approaches are used,monetary,202,9.879,0.581,2.56,auswertbar
63.01.C,0010,0030,1. Credit risk excluding counterparty credit risk,c. Total actual RWEAs,monetary,206,9.990,0.638,2.91,auswertbar
63.01.C,0020,0030,2. Counterparty credit risk,c. Total actual RWEAs,monetary,189,8.170,0.997,3.59,auswertbar
63.01.C,0030,0030,3. Credit valuation adjustment,c. Total actual RWEAs,monetary,178,7.842,0.822,3.66,auswertbar
63.01.C,0040,0030,4. Securitisation exposures in the banking book,c. Total actual RWEAs,monetary,113,8.512,0.737,4.01,auswertbar
63.01.C,0050,0030,5. Market risk,c. Total actual RWEAs,monetary,153,8.552,0.949,3.50,auswertbar
63.01.C,0060,0030,6. Operational risk,c. Total actual RWEAs,monetary,212,9.097,0.642,2.91,auswertbar
63.01.C,0070,0030,7. Other risk weighted exposure amounts,c. Total actual RWEAs,monetary,114,8.288,1.091,8.35,unbrauchbar
63.01.C,0080,0030,8. Total,c. Total actual RWEAs,monetary,204,10.115,0.603,2.82,auswertbar
63.01.D,0010,0040,1. Credit risk excluding counterparty credit risk,d. RWEAs calculated using full standardised approach,monetary,193,10.209,0.714,4.34,auswertbar
63.01.D,0020,0040,2. Counterparty credit risk,d. RWEAs calculated using full standardised approach,monetary,186,8.214,1.031,4.02,auswertbar
63.01.D,0030,0040,3. Credit valuation adjustment,d. RWEAs calculated using full standardised approach,monetary,152,8.086,0.776,2.86,auswertbar
63.01.D,0040,0040,4. Securitisation exposures in the banking book,d. RWEAs calculated using full standardised approach,monetary,108,8.701,0.898,4.19,auswertbar
63.01.D,0050,0040,5. Market risk,d. RWEAs calculated using full standardised approach,monetary,148,8.556,1.021,3.60,auswertbar
63.01.D,0060,0040,6. Operational risk,d. RWEAs calculated using full standardised approach,monetary,160,9.489,0.524,2.16,auswertbar
63.01.D,0070,0040,7. Other risk weighted exposure amounts,d. RWEAs calculated using full standardised approach,monetary,107,8.136,1.047,8.50,unbrauchbar
63.01.D,0080,0040,8. Total,d. RWEAs calculated using full standardised approach,monetary,197,10.283,0.665,3.93,auswertbar
63.01.E,0010,0050,1. Credit risk excluding counterparty credit risk,EU d. RWEAs that is the base of the output floor,monetary,188,10.208,0.685,4.34,auswertbar
63.01.E,0020,0050,2. Counterparty credit risk,EU d. RWEAs that is the base of the output floor,monetary,183,8.219,1.021,3.73,auswertbar
63.01.E,0030,0050,3. Credit valuation adjustment,EU d. RWEAs that is the base of the output floor,monetary,145,8.079,0.768,3.25,auswertbar
63.01.E,0040,0050,4. Securitisation exposures in the banking book,EU d. RWEAs that is the base of the output floor,monetary,104,8.654,0.802,3.72,auswertbar
63.01.E,0050,0050,5. Market risk,EU d. RWEAs that is the base of the output floor,monetary,129,8.777,0.919,3.56,auswertbar
63.01.E,0060,0050,6. Operational risk,EU d. RWEAs that is the base of the output floor,monetary,153,9.496,0.508,2.01,auswertbar
63.01.E,0070,0050,7. Other risk weighted exposure amounts,EU d. RWEAs that is the base of the output floor,monetary,85,7.190,1.809,9.07,unbrauchbar
63.01.E,0080,0050,8. Total,EU d. RWEAs that is the base of the output floor,monetary,162,10.481,0.504,1.89,auswertbar
63.02.A,0010,0010,1. Central governments and central banks,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,46,7.988,0.952,3.71,auswertbar
63.02.A,0020,0010,EU 1a. Regional governments or local authorities,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,29,7.737,0.978,5.20,auswertbar
63.02.A,0030,0010,EU 1b. Public sector entities,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,47,7.574,0.773,3.91,auswertbar
63.02.A,0060,0010,2. Institutions,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,85,8.701,0.707,2.88,auswertbar
63.02.A,0090,0010,5. Corporates,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,126,9.809,0.574,2.10,auswertbar
63.02.A,0100,0010,5.1. Of which: F-IRB is applied,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,119,9.691,0.604,2.54,auswertbar
63.02.A,0110,0010,5.2. Of which: A-IRB is applied,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,62,9.977,0.492,1.80,auswertbar
63.02.A,0120,0010,EU 5a. Of which: Corporates - General,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,124,9.750,0.619,2.23,auswertbar
63.02.A,0130,0010,EU 5b. Of which: Corporates - Specialised lending,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,96,9.064,0.667,2.82,auswertbar
63.02.A,0140,0010,EU 5c. Of which: Corporates - Purchased receivables,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,43,8.374,0.692,2.37,auswertbar
63.02.A,0150,0010,6. Retail,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,120,9.627,0.489,1.83,auswertbar
63.02.A,0160,0010,6.1. Of which: Retail - Qualifying revolving,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,50,8.723,0.448,2.96,auswertbar
63.02.A,0180,0010,EU 6.1b. Of which: Retail - Other,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,103,9.199,0.574,2.35,auswertbar
63.02.A,0190,0010,6.2. Of which: Retail - Secured by residential real estate,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,104,9.538,0.530,1.93,auswertbar
63.02.A,0210,0010,EU 7a. Of which: Retail - Categorised as secured by mortgages on immovable properties and ADC exposures in SA,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,63,9.767,0.542,1.94,auswertbar
63.02.A,0230,0010,EU 7c. Categorised as exposures in default in SA,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,57,8.963,0.563,2.72,auswertbar
63.02.A,0240,0010,EU 7d. Categorised as subordinated debt exposures in SA,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,29,7.690,0.788,3.04,auswertbar
63.02.A,0250,0010,EU 7e. Categorised as covered bonds in SA,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,35,8.440,0.536,2.42,auswertbar
63.02.A,0270,0010,8. Others,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,72,8.774,0.625,3.37,auswertbar
63.02.A,0280,0010,9. Total,a. RWEAs for modelled approaches that institutions have supervisory approval to use,monetary,141,9.950,0.509,2.24,auswertbar
63.02.B,0010,0030,1. Central governments and central banks,c. Total actual RWEAs,monetary,123,8.414,0.724,2.58,auswertbar
63.02.B,0020,0030,EU 1a. Regional governments or local authorities,c. Total actual RWEAs,monetary,120,7.675,0.689,3.93,auswertbar
63.02.B,0030,0030,EU 1b. Public sector entities,c. Total actual RWEAs,monetary,118,7.622,0.840,4.51,auswertbar
63.02.B,0040,0030,EU 1c. Categorised as Multilateral Development Banks in SA,c. Total actual RWEAs,monetary,39,6.729,0.500,3.87,auswertbar
63.02.B,0060,0030,2. Institutions,c. Total actual RWEAs,monetary,147,8.691,0.631,2.26,auswertbar
63.02.B,0070,0030,3. Equity,c. Total actual RWEAs,monetary,141,8.756,0.825,3.71,auswertbar
63.02.B,0090,0030,5. Corporates,c. Total actual RWEAs,monetary,147,9.840,0.560,2.39,auswertbar
63.02.B,0100,0030,5.1. Of which: F-IRB is applied,c. Total actual RWEAs,monetary,116,9.685,0.607,2.53,auswertbar
63.02.B,0110,0030,5.2. Of which: A-IRB is applied,c. Total actual RWEAs,monetary,60,9.940,0.488,1.85,auswertbar
63.02.B,0120,0030,EU 5a. Of which: Corporates - General,c. Total actual RWEAs,monetary,141,9.794,0.569,2.46,auswertbar
63.02.B,0130,0030,EU 5b. Of which: Corporates - Specialised lending,c. Total actual RWEAs,monetary,116,9.000,0.737,3.01,auswertbar
63.02.B,0140,0030,EU 5c. Of which: Corporates - Purchased receivables,c. Total actual RWEAs,monetary,47,8.374,0.692,2.44,auswertbar
63.02.B,0150,0030,6. Retail,c. Total actual RWEAs,monetary,136,9.655,0.474,2.71,auswertbar
63.02.B,0160,0030,6.1. Of which: Retail - Qualifying revolving,c. Total actual RWEAs,monetary,54,8.661,0.626,2.43,auswertbar
63.02.B,0180,0030,EU 6.1b. Of which: Retail - Other,c. Total actual RWEAs,monetary,114,9.365,0.614,2.49,auswertbar
63.02.B,0190,0030,6.2. Of which: Retail - Secured by residential real estate,c. Total actual RWEAs,monetary,103,9.586,0.517,2.10,auswertbar
63.02.B,0210,0030,EU 7a. Of which: Retail - Categorised as secured by mortgages on immovable properties and ADC exposures in SA,c. Total actual RWEAs,monetary,122,9.392,0.749,3.15,auswertbar
63.02.B,0220,0030,EU 7b. Collective investment undertakings CIU,c. Total actual RWEAs,monetary,98,8.043,0.930,3.16,auswertbar
63.02.B,0230,0030,EU 7c. Categorised as exposures in default in SA,c. Total actual RWEAs,monetary,134,8.200,0.788,3.74,auswertbar
63.02.B,0240,0030,EU 7d. Categorised as subordinated debt exposures in SA,c. Total actual RWEAs,monetary,75,8.138,0.721,3.12,auswertbar
63.02.B,0250,0030,EU 7e. Categorised as covered bonds in SA,c. Total actual RWEAs,monetary,86,8.108,0.544,2.40,auswertbar
63.02.B,0260,0030,EU 7f. Categorised as claims on institutions and corporates with a short-term credit assessment in SA,c. Total actual RWEAs,monetary,26,7.111,1.082,4.42,auswertbar
63.02.B,0270,0030,8. Others,c. Total actual RWEAs,monetary,145,8.909,0.604,3.06,auswertbar
63.02.B,0280,0030,9. Total,c. Total actual RWEAs,monetary,186,9.990,0.638,3.01,auswertbar
63.02.C,0010,0020,1. Central governments and central banks,b. RWEAs for column a if re-computed using the standardised approach,monetary,52,7.598,1.041,4.16,auswertbar
63.02.C,0010,0040,1. Central governments and central banks,d. RWEAs calculated using full standardised approach,monetary,157,8.037,0.746,4.04,auswertbar
63.02.C,0010,0050,1. Central governments and central banks,EU d. RWEAs that is the base of the output floor,monetary,154,8.045,0.731,3.96,auswertbar
63.02.C,0020,0020,EU 1a. Regional governments or local authorities,b. RWEAs for column a if re-computed using the standardised approach,monetary,38,6.880,0.980,3.95,auswertbar
63.02.C,0020,0040,EU 1a. Regional governments or local authorities,d. RWEAs calculated using full standardised approach,monetary,143,7.350,0.823,3.84,auswertbar
63.02.C,0020,0050,EU 1a. Regional governments or local authorities,EU d. RWEAs that is the base of the output floor,monetary,141,7.366,0.812,3.85,auswertbar
63.02.C,0030,0020,EU 1b. Public sector entities,b. RWEAs for column a if re-computed using the standardised approach,monetary,48,7.862,0.713,4.47,auswertbar
63.02.C,0030,0040,EU 1b. Public sector entities,d. RWEAs calculated using full standardised approach,monetary,140,7.558,0.995,4.57,auswertbar
63.02.C,0030,0050,EU 1b. Public sector entities,EU d. RWEAs that is the base of the output floor,monetary,139,7.561,0.996,4.54,auswertbar
63.02.C,0040,0040,EU 1c. Categorised as Multilateral Development Banks in SA,d. RWEAs calculated using full standardised approach,monetary,33,6.611,0.632,3.87,auswertbar
63.02.C,0040,0050,EU 1c. Categorised as Multilateral Development Banks in SA,EU d. RWEAs that is the base of the output floor,monetary,32,6.539,0.730,3.87,auswertbar
63.02.C,0060,0020,2. Institutions,b. RWEAs for column a if re-computed using the standardised approach,monetary,98,8.514,0.808,4.68,auswertbar
63.02.C,0060,0040,2. Institutions,d. RWEAs calculated using full standardised approach,monetary,199,8.411,0.663,2.94,auswertbar
63.02.C,0060,0050,2. Institutions,EU d. RWEAs that is the base of the output floor,monetary,194,8.448,0.642,2.92,auswertbar
63.02.C,0070,0040,3. Equity,d. RWEAs calculated using full standardised approach,monetary,188,8.505,0.909,3.98,auswertbar
63.02.C,0070,0050,3. Equity,EU d. RWEAs that is the base of the output floor,monetary,183,8.561,0.877,3.83,auswertbar
63.02.C,0090,0020,5. Corporates,b. RWEAs for column a if re-computed using the standardised approach,monetary,133,9.952,0.604,2.58,auswertbar
63.02.C,0090,0040,5. Corporates,d. RWEAs calculated using full standardised approach,monetary,198,9.565,0.861,4.12,auswertbar
63.02.C,0090,0050,5. Corporates,EU d. RWEAs that is the base of the output floor,monetary,193,9.609,0.841,4.08,auswertbar
63.02.C,0100,0020,5.1. Of which: F-IRB is applied,b. RWEAs for column a if re-computed using the standardised approach,monetary,120,9.991,0.526,2.52,auswertbar
63.02.C,0100,0040,5.1. Of which: F-IRB is applied,d. RWEAs calculated using full standardised approach,monetary,123,10.071,0.567,2.54,auswertbar
63.02.C,0100,0050,5.1. Of which: F-IRB is applied,EU d. RWEAs that is the base of the output floor,monetary,123,9.976,0.556,2.50,auswertbar
63.02.C,0110,0020,5.2. Of which: A-IRB is applied,b. RWEAs for column a if re-computed using the standardised approach,monetary,66,10.103,0.504,2.08,auswertbar
63.02.C,0110,0040,5.2. Of which: A-IRB is applied,d. RWEAs calculated using full standardised approach,monetary,67,10.115,0.525,2.07,auswertbar
63.02.C,0110,0050,5.2. Of which: A-IRB is applied,EU d. RWEAs that is the base of the output floor,monetary,67,10.098,0.505,2.04,auswertbar
63.02.C,0120,0020,EU 5a. Of which: Corporates - General,b. RWEAs for column a if re-computed using the standardised approach,monetary,130,9.896,0.605,2.56,auswertbar
63.02.C,0120,0040,EU 5a. Of which: Corporates - General,d. RWEAs calculated using full standardised approach,monetary,147,9.973,0.655,2.69,auswertbar
63.02.C,0120,0050,EU 5a. Of which: Corporates - General,EU d. RWEAs that is the base of the output floor,monetary,145,9.900,0.627,2.60,auswertbar
63.02.C,0130,0020,EU 5b. Of which: Corporates - Specialised lending,b. RWEAs for column a if re-computed using the standardised approach,monetary,91,8.787,0.819,2.55,auswertbar
63.02.C,0130,0040,EU 5b. Of which: Corporates - Specialised lending,d. RWEAs calculated using full standardised approach,monetary,132,8.713,0.854,3.57,auswertbar
63.02.C,0130,0050,EU 5b. Of which: Corporates - Specialised lending,EU d. RWEAs that is the base of the output floor,monetary,130,8.713,0.851,3.60,auswertbar
63.02.C,0140,0020,EU 5c. Of which: Corporates - Purchased receivables,b. RWEAs for column a if re-computed using the standardised approach,monetary,47,8.678,0.726,2.65,auswertbar
