template_id,cell_row,cell_col,row_label,col_label,dp_41,dp_42,status
41.00,0160,0070,"16. C.16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",g. Of which Stage 2 exposures,dp471909,dp471909,stable
41.00,0160,0080,"16. C.16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",h. Of which non-performing exposures,dp471983,dp471983,stable
41.00,0160,0090,"16. C.16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472107,dp472107,stable
41.00,0160,0100,"16. C.16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",j. Of which Scope 3 financed emissions,dp472159,dp472159,stable
41.00,0160,0110,"16. C.16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472211,dp472211,stable
41.00,0160,0120,"16. C.16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",l. <= 5 years,dp471395,dp471395,stable
41.00,0160,0130,"16. C.16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",m. > 5 year <= 10 years,dp471394,dp471394,stable
41.00,0160,0140,"16. C.16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",n. > 10 year <= 20 years,dp471396,dp471396,stable
41.00,0160,0150,"16. C.16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",o. > 20 years,dp471397,dp471397,stable
41.00,0160,0160,"16. C.16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",p. Average weighted maturity,dp472272,dp472272,stable
41.00,0170,0010,17. C.17 - Manufacture of paper and paper products,a. Gross carrying amount (Mln EUR),dp471398,dp471398,stable
41.00,0170,0020,17. C.17 - Manufacture of paper and paper products,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470831,dp470831,stable
41.00,0170,0030,17. C.17 - Manufacture of paper and paper products,c. Of which environmentally sustainable (CCM),dp471094,dp471094,stable
41.00,0170,0040,17. C.17 - Manufacture of paper and paper products,d. Of which stage 2 exposures,dp471236,dp471236,stable
41.00,0170,0050,17. C.17 - Manufacture of paper and paper products,e. Of which non-performing exposures,dp471399,dp471399,stable
41.00,0170,0060,17. C.17 - Manufacture of paper and paper products,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp471984,dp471984,stable
41.00,0170,0070,17. C.17 - Manufacture of paper and paper products,g. Of which Stage 2 exposures,dp471910,dp471910,stable
41.00,0170,0080,17. C.17 - Manufacture of paper and paper products,h. Of which non-performing exposures,dp471985,dp471985,stable
41.00,0170,0090,17. C.17 - Manufacture of paper and paper products,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472108,dp472108,stable
41.00,0170,0100,17. C.17 - Manufacture of paper and paper products,j. Of which Scope 3 financed emissions,dp472160,dp472160,stable
41.00,0170,0110,17. C.17 - Manufacture of paper and paper products,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472212,dp472212,stable
41.00,0170,0120,17. C.17 - Manufacture of paper and paper products,l. <= 5 years,dp471401,dp471401,stable
41.00,0170,0130,17. C.17 - Manufacture of paper and paper products,m. > 5 year <= 10 years,dp471400,dp471400,stable
41.00,0170,0140,17. C.17 - Manufacture of paper and paper products,n. > 10 year <= 20 years,dp471402,dp471402,stable
41.00,0170,0150,17. C.17 - Manufacture of paper and paper products,o. > 20 years,dp471403,dp471403,stable
41.00,0170,0160,17. C.17 - Manufacture of paper and paper products,p. Average weighted maturity,dp472273,dp472273,stable
41.00,0180,0010,18. C.18 - Printing and reproduction of recorded media,a. Gross carrying amount (Mln EUR),dp471404,dp471404,stable
41.00,0180,0020,18. C.18 - Printing and reproduction of recorded media,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470832,dp470832,stable
41.00,0180,0030,18. C.18 - Printing and reproduction of recorded media,c. Of which environmentally sustainable (CCM),dp471095,dp471095,stable
41.00,0180,0040,18. C.18 - Printing and reproduction of recorded media,d. Of which stage 2 exposures,dp471237,dp471237,stable
41.00,0180,0050,18. C.18 - Printing and reproduction of recorded media,e. Of which non-performing exposures,dp471405,dp471405,stable
41.00,0180,0060,18. C.18 - Printing and reproduction of recorded media,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp471986,dp471986,stable
41.00,0180,0070,18. C.18 - Printing and reproduction of recorded media,g. Of which Stage 2 exposures,dp471911,dp471911,stable
41.00,0180,0080,18. C.18 - Printing and reproduction of recorded media,h. Of which non-performing exposures,dp471987,dp471987,stable
41.00,0180,0090,18. C.18 - Printing and reproduction of recorded media,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472109,dp472109,stable
41.00,0180,0100,18. C.18 - Printing and reproduction of recorded media,j. Of which Scope 3 financed emissions,dp472161,dp472161,stable
41.00,0180,0110,18. C.18 - Printing and reproduction of recorded media,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472213,dp472213,stable
41.00,0180,0120,18. C.18 - Printing and reproduction of recorded media,l. <= 5 years,dp471407,dp471407,stable
41.00,0180,0130,18. C.18 - Printing and reproduction of recorded media,m. > 5 year <= 10 years,dp471406,dp471406,stable
41.00,0180,0140,18. C.18 - Printing and reproduction of recorded media,n. > 10 year <= 20 years,dp471408,dp471408,stable
41.00,0180,0150,18. C.18 - Printing and reproduction of recorded media,o. > 20 years,dp471409,dp471409,stable
41.00,0180,0160,18. C.18 - Printing and reproduction of recorded media,p. Average weighted maturity,dp472274,dp472274,stable
41.00,0190,0010,19. C.19 - Manufacture of coke and refined petroleum products,a. Gross carrying amount (Mln EUR),dp471410,dp471410,stable
41.00,0190,0020,19. C.19 - Manufacture of coke and refined petroleum products,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470833,dp470833,stable
41.00,0190,0030,19. C.19 - Manufacture of coke and refined petroleum products,c. Of which environmentally sustainable (CCM),dp471096,dp471096,stable
41.00,0190,0040,19. C.19 - Manufacture of coke and refined petroleum products,d. Of which stage 2 exposures,dp471238,dp471238,stable
41.00,0190,0050,19. C.19 - Manufacture of coke and refined petroleum products,e. Of which non-performing exposures,dp471411,dp471411,stable
41.00,0190,0060,19. C.19 - Manufacture of coke and refined petroleum products,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp471988,dp471988,stable
41.00,0190,0070,19. C.19 - Manufacture of coke and refined petroleum products,g. Of which Stage 2 exposures,dp471912,dp471912,stable
41.00,0190,0080,19. C.19 - Manufacture of coke and refined petroleum products,h. Of which non-performing exposures,dp471989,dp471989,stable
41.00,0190,0090,19. C.19 - Manufacture of coke and refined petroleum products,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472110,dp472110,stable
41.00,0190,0100,19. C.19 - Manufacture of coke and refined petroleum products,j. Of which Scope 3 financed emissions,dp472162,dp472162,stable
41.00,0190,0110,19. C.19 - Manufacture of coke and refined petroleum products,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472214,dp472214,stable
41.00,0190,0120,19. C.19 - Manufacture of coke and refined petroleum products,l. <= 5 years,dp471413,dp471413,stable
41.00,0190,0130,19. C.19 - Manufacture of coke and refined petroleum products,m. > 5 year <= 10 years,dp471412,dp471412,stable
41.00,0190,0140,19. C.19 - Manufacture of coke and refined petroleum products,n. > 10 year <= 20 years,dp471414,dp471414,stable
41.00,0190,0150,19. C.19 - Manufacture of coke and refined petroleum products,o. > 20 years,dp471415,dp471415,stable
41.00,0190,0160,19. C.19 - Manufacture of coke and refined petroleum products,p. Average weighted maturity,dp472275,dp472275,stable
41.00,0200,0010,20. C.20 - Manufacture of chemicals and chemical products,a. Gross carrying amount (Mln EUR),dp471416,dp471416,stable
41.00,0200,0020,20. C.20 - Manufacture of chemicals and chemical products,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470834,dp470834,stable
41.00,0200,0030,20. C.20 - Manufacture of chemicals and chemical products,c. Of which environmentally sustainable (CCM),dp471097,dp471097,stable
41.00,0200,0040,20. C.20 - Manufacture of chemicals and chemical products,d. Of which stage 2 exposures,dp471239,dp471239,stable
41.00,0200,0050,20. C.20 - Manufacture of chemicals and chemical products,e. Of which non-performing exposures,dp471417,dp471417,stable
41.00,0200,0060,20. C.20 - Manufacture of chemicals and chemical products,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp471990,dp471990,stable
41.00,0200,0070,20. C.20 - Manufacture of chemicals and chemical products,g. Of which Stage 2 exposures,dp471913,dp471913,stable
41.00,0200,0080,20. C.20 - Manufacture of chemicals and chemical products,h. Of which non-performing exposures,dp471991,dp471991,stable
41.00,0200,0090,20. C.20 - Manufacture of chemicals and chemical products,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472111,dp472111,stable
41.00,0200,0100,20. C.20 - Manufacture of chemicals and chemical products,j. Of which Scope 3 financed emissions,dp472163,dp472163,stable
41.00,0200,0110,20. C.20 - Manufacture of chemicals and chemical products,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472215,dp472215,stable
41.00,0200,0120,20. C.20 - Manufacture of chemicals and chemical products,l. <= 5 years,dp471419,dp471419,stable
41.00,0200,0130,20. C.20 - Manufacture of chemicals and chemical products,m. > 5 year <= 10 years,dp471418,dp471418,stable
41.00,0200,0140,20. C.20 - Manufacture of chemicals and chemical products,n. > 10 year <= 20 years,dp471420,dp471420,stable
41.00,0200,0150,20. C.20 - Manufacture of chemicals and chemical products,o. > 20 years,dp471421,dp471421,stable
41.00,0200,0160,20. C.20 - Manufacture of chemicals and chemical products,p. Average weighted maturity,dp472276,dp472276,stable
41.00,0210,0010,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,a. Gross carrying amount (Mln EUR),dp471422,dp471422,stable
41.00,0210,0020,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470835,dp470835,stable
41.00,0210,0030,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,c. Of which environmentally sustainable (CCM),dp471098,dp471098,stable
41.00,0210,0040,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,d. Of which stage 2 exposures,dp471240,dp471240,stable
41.00,0210,0050,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,e. Of which non-performing exposures,dp471423,dp471423,stable
41.00,0210,0060,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp471992,dp471992,stable
41.00,0210,0070,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,g. Of which Stage 2 exposures,dp471914,dp471914,stable
41.00,0210,0080,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,h. Of which non-performing exposures,dp471993,dp471993,stable
41.00,0210,0090,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472112,dp472112,stable
41.00,0210,0100,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,j. Of which Scope 3 financed emissions,dp472164,dp472164,stable
41.00,0210,0110,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472216,dp472216,stable
41.00,0210,0120,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,l. <= 5 years,dp471425,dp471425,stable
41.00,0210,0130,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,m. > 5 year <= 10 years,dp471424,dp471424,stable
41.00,0210,0140,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,n. > 10 year <= 20 years,dp471426,dp471426,stable
41.00,0210,0150,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,o. > 20 years,dp471427,dp471427,stable
41.00,0210,0160,21. C.21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,p. Average weighted maturity,dp472277,dp472277,stable
41.00,0220,0010,22. C.22 - Manufacture of rubber products,a. Gross carrying amount (Mln EUR),dp471428,dp471428,stable
41.00,0220,0020,22. C.22 - Manufacture of rubber products,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470836,dp470836,stable
41.00,0220,0030,22. C.22 - Manufacture of rubber products,c. Of which environmentally sustainable (CCM),dp471099,dp471099,stable
41.00,0220,0040,22. C.22 - Manufacture of rubber products,d. Of which stage 2 exposures,dp471241,dp471241,stable
41.00,0220,0050,22. C.22 - Manufacture of rubber products,e. Of which non-performing exposures,dp471429,dp471429,stable
41.00,0220,0060,22. C.22 - Manufacture of rubber products,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp471994,dp471994,stable
41.00,0220,0070,22. C.22 - Manufacture of rubber products,g. Of which Stage 2 exposures,dp471915,dp471915,stable
41.00,0220,0080,22. C.22 - Manufacture of rubber products,h. Of which non-performing exposures,dp471995,dp471995,stable
41.00,0220,0090,22. C.22 - Manufacture of rubber products,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472113,dp472113,stable
41.00,0220,0100,22. C.22 - Manufacture of rubber products,j. Of which Scope 3 financed emissions,dp472165,dp472165,stable
41.00,0220,0110,22. C.22 - Manufacture of rubber products,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472217,dp472217,stable
41.00,0220,0120,22. C.22 - Manufacture of rubber products,l. <= 5 years,dp471431,dp471431,stable
41.00,0220,0130,22. C.22 - Manufacture of rubber products,m. > 5 year <= 10 years,dp471430,dp471430,stable
41.00,0220,0140,22. C.22 - Manufacture of rubber products,n. > 10 year <= 20 years,dp471432,dp471432,stable
41.00,0220,0150,22. C.22 - Manufacture of rubber products,o. > 20 years,dp471433,dp471433,stable
41.00,0220,0160,22. C.22 - Manufacture of rubber products,p. Average weighted maturity,dp472278,dp472278,stable
41.00,0230,0010,23. C.23 - Manufacture of other non-metallic mineral products,a. Gross carrying amount (Mln EUR),dp471434,dp471434,stable
41.00,0230,0020,23. C.23 - Manufacture of other non-metallic mineral products,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470837,dp470837,stable
41.00,0230,0030,23. C.23 - Manufacture of other non-metallic mineral products,c. Of which environmentally sustainable (CCM),dp471100,dp471100,stable
41.00,0230,0040,23. C.23 - Manufacture of other non-metallic mineral products,d. Of which stage 2 exposures,dp471242,dp471242,stable
41.00,0230,0050,23. C.23 - Manufacture of other non-metallic mineral products,e. Of which non-performing exposures,dp471435,dp471435,stable
41.00,0230,0060,23. C.23 - Manufacture of other non-metallic mineral products,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp471996,dp471996,stable
41.00,0230,0070,23. C.23 - Manufacture of other non-metallic mineral products,g. Of which Stage 2 exposures,dp471916,dp471916,stable
41.00,0230,0080,23. C.23 - Manufacture of other non-metallic mineral products,h. Of which non-performing exposures,dp471997,dp471997,stable
41.00,0230,0090,23. C.23 - Manufacture of other non-metallic mineral products,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472114,dp472114,stable
41.00,0230,0100,23. C.23 - Manufacture of other non-metallic mineral products,j. Of which Scope 3 financed emissions,dp472166,dp472166,stable
41.00,0230,0110,23. C.23 - Manufacture of other non-metallic mineral products,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472218,dp472218,stable
41.00,0230,0120,23. C.23 - Manufacture of other non-metallic mineral products,l. <= 5 years,dp471437,dp471437,stable
41.00,0230,0130,23. C.23 - Manufacture of other non-metallic mineral products,m. > 5 year <= 10 years,dp471436,dp471436,stable
41.00,0230,0140,23. C.23 - Manufacture of other non-metallic mineral products,n. > 10 year <= 20 years,dp471438,dp471438,stable
41.00,0230,0150,23. C.23 - Manufacture of other non-metallic mineral products,o. > 20 years,dp471439,dp471439,stable
41.00,0230,0160,23. C.23 - Manufacture of other non-metallic mineral products,p. Average weighted maturity,dp472279,dp472279,stable
41.00,0240,0010,24. C.24 - Manufacture of basic metals,a. Gross carrying amount (Mln EUR),dp471440,dp471440,stable
41.00,0240,0020,24. C.24 - Manufacture of basic metals,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470838,dp470838,stable
41.00,0240,0030,24. C.24 - Manufacture of basic metals,c. Of which environmentally sustainable (CCM),dp471101,dp471101,stable
41.00,0240,0040,24. C.24 - Manufacture of basic metals,d. Of which stage 2 exposures,dp471243,dp471243,stable
41.00,0240,0050,24. C.24 - Manufacture of basic metals,e. Of which non-performing exposures,dp471441,dp471441,stable
41.00,0240,0060,24. C.24 - Manufacture of basic metals,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp471998,dp471998,stable
41.00,0240,0070,24. C.24 - Manufacture of basic metals,g. Of which Stage 2 exposures,dp471917,dp471917,stable
41.00,0240,0080,24. C.24 - Manufacture of basic metals,h. Of which non-performing exposures,dp471999,dp471999,stable
41.00,0240,0090,24. C.24 - Manufacture of basic metals,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472115,dp472115,stable
41.00,0240,0100,24. C.24 - Manufacture of basic metals,j. Of which Scope 3 financed emissions,dp472167,dp472167,stable
41.00,0240,0110,24. C.24 - Manufacture of basic metals,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472219,dp472219,stable
41.00,0240,0120,24. C.24 - Manufacture of basic metals,l. <= 5 years,dp471443,dp471443,stable
41.00,0240,0130,24. C.24 - Manufacture of basic metals,m. > 5 year <= 10 years,dp471442,dp471442,stable
41.00,0240,0140,24. C.24 - Manufacture of basic metals,n. > 10 year <= 20 years,dp471444,dp471444,stable
41.00,0240,0150,24. C.24 - Manufacture of basic metals,o. > 20 years,dp471445,dp471445,stable
41.00,0240,0160,24. C.24 - Manufacture of basic metals,p. Average weighted maturity,dp472280,dp472280,stable
41.00,0250,0010,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",a. Gross carrying amount (Mln EUR),dp471446,dp471446,stable
41.00,0250,0020,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470839,dp470839,stable
41.00,0250,0030,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",c. Of which environmentally sustainable (CCM),dp471102,dp471102,stable
41.00,0250,0040,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",d. Of which stage 2 exposures,dp471244,dp471244,stable
41.00,0250,0050,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",e. Of which non-performing exposures,dp471447,dp471447,stable
41.00,0250,0060,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment","f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp472000,dp472000,stable
41.00,0250,0070,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",g. Of which Stage 2 exposures,dp471918,dp471918,stable
41.00,0250,0080,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",h. Of which non-performing exposures,dp472001,dp472001,stable
41.00,0250,0090,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment","i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472116,dp472116,stable
41.00,0250,0100,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",j. Of which Scope 3 financed emissions,dp472168,dp472168,stable
41.00,0250,0110,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472220,dp472220,stable
41.00,0250,0120,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",l. <= 5 years,dp471449,dp471449,stable
41.00,0250,0130,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",m. > 5 year <= 10 years,dp471448,dp471448,stable
41.00,0250,0140,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",n. > 10 year <= 20 years,dp471450,dp471450,stable
41.00,0250,0150,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",o. > 20 years,dp471451,dp471451,stable
41.00,0250,0160,"25. C.25 - Manufacture of fabricated metal products, except machinery and equipment",p. Average weighted maturity,dp472281,dp472281,stable
41.00,0260,0010,"26. C.26 - Manufacture of computer, electronic and optical products",a. Gross carrying amount (Mln EUR),dp471452,dp471452,stable
41.00,0260,0020,"26. C.26 - Manufacture of computer, electronic and optical products",b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470840,dp470840,stable
41.00,0260,0030,"26. C.26 - Manufacture of computer, electronic and optical products",c. Of which environmentally sustainable (CCM),dp471103,dp471103,stable
41.00,0260,0040,"26. C.26 - Manufacture of computer, electronic and optical products",d. Of which stage 2 exposures,dp471245,dp471245,stable
41.00,0260,0050,"26. C.26 - Manufacture of computer, electronic and optical products",e. Of which non-performing exposures,dp471453,dp471453,stable
41.00,0260,0060,"26. C.26 - Manufacture of computer, electronic and optical products","f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp472002,dp472002,stable
41.00,0260,0070,"26. C.26 - Manufacture of computer, electronic and optical products",g. Of which Stage 2 exposures,dp471919,dp471919,stable
41.00,0260,0080,"26. C.26 - Manufacture of computer, electronic and optical products",h. Of which non-performing exposures,dp472003,dp472003,stable
41.00,0260,0090,"26. C.26 - Manufacture of computer, electronic and optical products","i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472117,dp472117,stable
41.00,0260,0100,"26. C.26 - Manufacture of computer, electronic and optical products",j. Of which Scope 3 financed emissions,dp472169,dp472169,stable
41.00,0260,0110,"26. C.26 - Manufacture of computer, electronic and optical products",k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472221,dp472221,stable
41.00,0260,0120,"26. C.26 - Manufacture of computer, electronic and optical products",l. <= 5 years,dp471455,dp471455,stable
41.00,0260,0130,"26. C.26 - Manufacture of computer, electronic and optical products",m. > 5 year <= 10 years,dp471454,dp471454,stable
41.00,0260,0140,"26. C.26 - Manufacture of computer, electronic and optical products",n. > 10 year <= 20 years,dp471456,dp471456,stable
41.00,0260,0150,"26. C.26 - Manufacture of computer, electronic and optical products",o. > 20 years,dp471457,dp471457,stable
41.00,0260,0160,"26. C.26 - Manufacture of computer, electronic and optical products",p. Average weighted maturity,dp472282,dp472282,stable
41.00,0270,0010,27. C.27 - Manufacture of electrical equipment,a. Gross carrying amount (Mln EUR),dp471458,dp471458,stable
41.00,0270,0020,27. C.27 - Manufacture of electrical equipment,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470841,dp470841,stable
41.00,0270,0030,27. C.27 - Manufacture of electrical equipment,c. Of which environmentally sustainable (CCM),dp471104,dp471104,stable
41.00,0270,0040,27. C.27 - Manufacture of electrical equipment,d. Of which stage 2 exposures,dp471246,dp471246,stable
41.00,0270,0050,27. C.27 - Manufacture of electrical equipment,e. Of which non-performing exposures,dp471459,dp471459,stable
41.00,0270,0060,27. C.27 - Manufacture of electrical equipment,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp472004,dp472004,stable
41.00,0270,0070,27. C.27 - Manufacture of electrical equipment,g. Of which Stage 2 exposures,dp471920,dp471920,stable
41.00,0270,0080,27. C.27 - Manufacture of electrical equipment,h. Of which non-performing exposures,dp472005,dp472005,stable
41.00,0270,0090,27. C.27 - Manufacture of electrical equipment,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472118,dp472118,stable
41.00,0270,0100,27. C.27 - Manufacture of electrical equipment,j. Of which Scope 3 financed emissions,dp472170,dp472170,stable
41.00,0270,0110,27. C.27 - Manufacture of electrical equipment,k. GHG emissions (column i): gross carrying amount percentage of the portfolio derived from company-specific reporting,dp472222,dp472222,stable
41.00,0270,0120,27. C.27 - Manufacture of electrical equipment,l. <= 5 years,dp471461,dp471461,stable
41.00,0270,0130,27. C.27 - Manufacture of electrical equipment,m. > 5 year <= 10 years,dp471460,dp471460,stable
41.00,0270,0140,27. C.27 - Manufacture of electrical equipment,n. > 10 year <= 20 years,dp471462,dp471462,stable
41.00,0270,0150,27. C.27 - Manufacture of electrical equipment,o. > 20 years,dp471463,dp471463,stable
41.00,0270,0160,27. C.27 - Manufacture of electrical equipment,p. Average weighted maturity,dp472283,dp472283,stable
41.00,0280,0010,28. C.28 - Manufacture of machinery and equipment n.e.c.,a. Gross carrying amount (Mln EUR),dp471464,dp471464,stable
41.00,0280,0020,28. C.28 - Manufacture of machinery and equipment n.e.c.,b. Of which exposures towards companies excluded from EU Paris-aligned Benchmarks in accordance with Article 12(1) points (d) to (g)  and Article 12(2) of Regulation (EU) 2020/1818,dp470842,dp470842,stable
41.00,0280,0030,28. C.28 - Manufacture of machinery and equipment n.e.c.,c. Of which environmentally sustainable (CCM),dp471105,dp471105,stable
41.00,0280,0040,28. C.28 - Manufacture of machinery and equipment n.e.c.,d. Of which stage 2 exposures,dp471247,dp471247,stable
41.00,0280,0050,28. C.28 - Manufacture of machinery and equipment n.e.c.,e. Of which non-performing exposures,dp471465,dp471465,stable
41.00,0280,0060,28. C.28 - Manufacture of machinery and equipment n.e.c.,"f. Accumulated impairment, accumulated negative changes in fair value due to credit risk and provisions (Mln EUR)",dp472006,dp472006,stable
41.00,0280,0070,28. C.28 - Manufacture of machinery and equipment n.e.c.,g. Of which Stage 2 exposures,dp471921,dp471921,stable
41.00,0280,0080,28. C.28 - Manufacture of machinery and equipment n.e.c.,h. Of which non-performing exposures,dp472007,dp472007,stable
41.00,0280,0090,28. C.28 - Manufacture of machinery and equipment n.e.c.,"i. GHG financed emissions (scope 1, scope 2 and scope 3 emissions of the counterparty) (in tons of CO2 equivalent)",dp472119,dp472119,stable
